order_id,customer_id,order_date,order_status,total_amount
14233,2550.0,2024-11-06,Processing,289186.16
14234,3021.0,2024-11-20,Cancelled,45005.67
14235,3688.0,2024-07-12,Processing,842220.33
14236,3796.0,2025-10-08,Processing,477727.43
14237,8475.0,2025-12-26,Returned,140236.12
14238,9726.0,2025-09-21,Returned,122862.88
14239,3111.0,2024-09-12,Processing,889940.85
14240,511.0,2024-07-28,Shipped,15796.44
14241,7502.0,2025-09-29,Returned,295045.03
14242,2743.0,2026-01-05,Delivered,49723.22
14243,814.0,2025-01-25,Returned,118545.25
14244,1459.0,2024-11-04,Delivered,37737.36
14245,2644.0,2024-07-19,Shipped,513152.7
14246,6861.0,2025-10-07,Cancelled,77927.15
14247,7047.0,2024-10-06,Delivered,35382.93
14248,2953.0,2024-12-10,Shipped,102168.46
14249,7730.0,2025-03-16,Returned,3377.4
14250,2835.0,2025-07-19,Cancelled,48917.82
14251,7582.0,2026-03-26,Pending,3982.92
14252,6691.0,2025-10-21,Delivered,57774.84
14253,6479.0,2024-06-26,Shipped,6447.63
14254,5168.0,2024-07-22,Shipped,73018.46
14255,3353.0,2026-02-12,Pending,40704.68
14256,7970.0,2026-03-13,Delivered,30703.1
14257,4084.0,2025-08-26,Processing,518727.63
14258,5292.0,2025-04-19,Delivered,57363.76
14259,5184.0,2024-08-29,Shipped,16839.12
14260,7815.0,2025-02-25,Processing,1138.32
14261,8855.0,2025-07-19,Cancelled,168200.66
14262,6549.0,2026-03-12,Processing,493951.54
14263,8091.0,2025-03-24,Shipped,3976.55
14264,8190.0,2025-02-23,Delivered,366776.66
14265,3146.0,2025-05-23,Delivered,62916.33
14266,2350.0,2024-07-02,Shipped,164797.18
14267,120.0,2026-04-15,Cancelled,57155.96
14268,5101.0,2024-11-17,Processing,704709.89
14269,8997.0,2026-04-20,Returned,46734.05
14270,7317.0,2026-03-25,Processing,137068.83
14271,6220.0,2024-09-16,Returned,5211.4
14272,7011.0,2025-07-04,Shipped,78481.84
14273,780.0,2025-10-23,Shipped,486175.01
14274,8612.0,2025-06-06,Shipped,346845.21
14275,1936.0,2025-12-04,Processing,48309.91
14276,4276.0,2026-01-13,Pending,73229.71
14277,899.0,2026-01-10,Pending,14938.63
14278,1970.0,2025-02-10,Processing,430588.73
14279,3197.0,2025-01-08,Returned,304699.67
14280,8111.0,2025-05-01,Cancelled,2842.74
14281,7256.0,2026-06-22,Cancelled,609459.23
14282,4295.0,2024-08-15,Delivered,717185.13
14283,746.0,2025-09-27,Returned,233455.31
14284,1048.0,2025-08-21,Delivered,89933.02
14285,1679.0,2035-01-01,Pending,54806.83
14286,9262.0,2024-07-26,Cancelled,36462.1
14287,9255.0,2026-02-07,Cancelled,56637.75
14288,6916.0,2024-08-19,Returned,484629.38
14289,9420.0,2025-09-05,Pending,26608.98
14290,7937.0,2025-01-28,Delivered,689924.51
14291,3209.0,2026-06-11,Processing,95085.21
14292,3411.0,2026-05-06,Pending,415231.65
14293,5328.0,2026-02-24,Delivered,182838.42
14294,1227.0,2025-04-14,Pending,123404.7
14295,1282.0,2025-04-05,Processing,62581.17
14296,3787.0,2025-12-16,Cancelled,23706.72
14297,1129.0,2026-04-21,Returned,229323.41
14298,1248.0,2026-01-07,Processing,264837.48
14299,2382.0,2025-11-20,Cancelled,404838.96
14300,113.0,2025-04-08,Shipped,52063.99
14301,9440.0,2025-11-02,Delivered,5991.42
14302,7953.0,2025-05-11,Cancelled,78921.39
14303,5875.0,2024-12-31,Shipped,5333.55
14304,785.0,2025-01-07,Shipped,59493.72
14305,2953.0,2024-07-13,Delivered,186663.29
14306,2833.0,2025-01-18,Cancelled,77794.36
14307,6745.0,2026-04-13,Pending,63205.9
14308,900.0,2025-01-03,Delivered,124513.64
14309,6233.0,2025-04-12,Delivered,180004.44
14310,3706.0,2025-05-13,Pending,337872.97
14311,9185.0,2025-04-02,Returned,901.33
14312,2441.0,2024-12-03,Pending,15291.37
14313,3542.0,2025-11-03,Cancelled,123836.01
14314,9150.0,2026-05-28,Pending,20432.88
14315,5629.0,2025-05-11,Returned,233274.96
14316,8150.0,2024-10-28,Processing,188814.53
14317,3906.0,2025-05-24,Cancelled,53742.12
14318,6297.0,2024-09-15,Shipped,18445.54
14319,5900.0,2026-02-26,Pending,615448.39
14320,1660.0,2026-04-02,Processing,8508.32
14321,1657.0,2025-07-23,Shipped,23040.76
14322,4933.0,2025-05-05,Returned,263969.52
14323,772.0,2024-10-16,Processing,604345.42
14324,5103.0,2024-08-25,Returned,1718.46
14325,8722.0,2024-09-11,Shipped,34580.28
14326,2648.0,2025-07-30,Returned,324268.83
14327,8655.0,2025-04-20,Delivered,549336.66
14328,832.0,2025-05-23,Returned,146800.06
14329,8478.0,2025-01-07,Delivered,885909.41
14330,2468.0,2024-09-25,Processing,9802.13
14331,3224.0,2026-04-30,Returned,54067.89
14332,445.0,2026-01-20,Returned,718113.02
14333,5753.0,2026-01-28,Shipped,111791.09
14334,1574.0,2024-11-22,Delivered,22947.79
14335,5750.0,2025-08-08,Pending,287532.09
14336,1220.0,2025-06-30,Returned,233096.05
14337,4691.0,2026-03-08,Pending,41380.69
14338,7638.0,2025-01-01,Delivered,205982.36
14339,185.0,2024-10-12,Pending,557222.92
14340,9707.0,2025-03-10,Pending,785946.19
14341,5323.0,2026-05-14,Returned,7799.0
14342,391.0,2025-11-16,Cancelled,80991.98
14343,3528.0,2025-06-06,Cancelled,13354.12
14344,8658.0,2025-07-30,Processing,51838.41
14345,7639.0,2025-08-13,Returned,69659.68
14346,3335.0,2025-03-16,Shipped,25726.5
14347,6263.0,2025-04-02,Pending,69523.73
14348,6858.0,2026-05-06,Pending,1493.22
14349,6067.0,2025-03-07,Shipped,78908.02
14350,8790.0,2024-11-16,Processing,33203.9
14351,1005.0,2026-03-29,Pending,7586.18
14352,8023.0,2025-02-02,Pending,26624.21
14353,9115.0,2025-02-11,Returned,695685.15
14354,7037.0,2025-03-08,Delivered,63497.3
14355,9577.0,2026-05-08,Shipped,849491.8
14356,3416.0,2026-06-20,Returned,455694.3
14357,4039.0,2026-03-30,Returned,169305.81
14358,5752.0,2026-06-18,Cancelled,129074.02
14359,570.0,2025-11-26,Shipped,503309.06
14360,1508.0,2025-12-12,Processing,489667.76
14361,5724.0,2025-12-11,Cancelled,6117.93
14362,1856.0,2026-04-20,Returned,7238.94
14363,7355.0,2026-05-13,Delivered,67989.67
14364,2631.0,2025-04-08,Processing,4476.18
14365,7108.0,2024-08-28,Returned,691442.17
14366,3852.0,2025-03-11,Returned,63705.21
14367,4503.0,2025-08-19,Shipped,219852.92
14368,7602.0,2024-09-12,Cancelled,13146.58
14369,2033.0,2026-03-14,Delivered,645925.49
14370,5456.0,2025-04-20,Shipped,93266.8
14371,175.0,2026-04-03,Pending,187644.41
14372,1871.0,2026-05-03,Returned,107902.97
14373,7180.0,2025-06-02,Cancelled,55970.96
14374,9152.0,2025-08-24,Pending,46814.29
14375,8619.0,2024-06-26,Processing,14038.0
14376,2077.0,2026-05-05,Shipped,901.33
14377,5805.0,2025-11-24,Delivered,46103.82
14378,5358.0,2024-12-22,Shipped,6461.74
14379,2611.0,2024-10-06,Shipped,166691.16
14380,5728.0,2025-01-26,Processing,88813.47
14381,3195.0,2026-03-10,Pending,44146.88
14382,3526.0,2026-01-30,Returned,4655.14
14383,7135.0,2024-10-30,Cancelled,57176.18
14384,8523.0,2024-09-20,Processing,61677.46
14385,1404.0,2025-02-26,Returned,319967.35
14386,4791.0,2024-07-28,Processing,452687.47
14387,5201.0,2026-01-28,Returned,315871.48
14388,100.0,2026-01-29,Processing,3226.92
14389,5600.0,2024-11-26,Delivered,195213.61
14390,217.0,2025-08-12,Returned,186714.5
14391,8895.0,2025-08-04,Delivered,244103.92
14392,1008.0,2026-02-13,Returned,55698.58
14393,2223.0,2026-06-17,Shipped,473112.13
14394,7685.0,2026-04-27,Shipped,136858.44
14395,9341.0,2025-01-18,Returned,34033.28
14396,7420.0,2026-03-03,Cancelled,29609.04
14397,6212.0,2025-06-09,Shipped,81240.44
14398,9016.0,2025-05-09,Processing,498963.28
14399,4604.0,2025-03-10,Processing,61602.0
14400,6695.0,2025-11-27,Returned,17423.65
14401,493.0,2026-03-15,Pending,21367.43
14402,4944.0,2025-06-15,Delivered,181752.87
14403,7479.0,2024-11-09,Shipped,23979.8
14404,428.0,2025-06-30,Shipped,53977.1
14405,4056.0,2025-12-22,Cancelled,252023.57
14406,9541.0,2025-03-19,Delivered,69880.3
14407,6954.0,2024-11-09,Cancelled,317736.62
14408,3115.0,2026-04-13,Processing,549742.28
14409,5142.0,2025-06-12,Shipped,70072.9
14410,2923.0,2026-03-31,Returned,54082.05
14411,1129.0,2026-01-16,Processing,683217.92
14412,3819.0,2025-01-02,Processing,175045.23
14413,7579.0,2024-12-09,Returned,250665.25
14414,5117.0,2024-07-08,Processing,371585.54
14415,3827.0,2024-07-08,Shipped,58624.06
14416,1094.0,2025-03-03,Processing,61274.9
14417,604.0,2025-08-24,Pending,33672.73
14418,4905.0,2025-12-27,Cancelled,129652.46
14419,1173.0,2024-11-26,Delivered,28085.44
14420,6665.0,2025-11-22,Shipped,46809.08
14421,8773.0,2024-11-22,Processing,41755.89
14422,8905.0,2024-07-20,Processing,11063.6
14423,7575.0,2025-09-15,Pending,118802.61
14424,991.0,2025-04-20,Returned,31943.6
14425,4934.0,2025-06-16,Pending,8988.85
14426,3960.0,2024-10-21,Shipped,5598.0
14427,9655.0,2026-05-01,Processing,23939.46
14428,7558.0,2026-02-26,Delivered,11753.18
14429,5363.0,2026-04-14,Shipped,609651.12
14430,8571.0,2026-03-04,Shipped,18882.43
14431,3596.0,2024-09-26,Pending,118519.84
14432,3289.0,2025-02-18,Shipped,63851.5
14433,3061.0,2025-05-14,Cancelled,6099.89
14434,6035.0,2025-02-23,Shipped,36043.58
14435,8543.0,2025-07-22,Delivered,17144.96
14436,5416.0,2025-11-10,Cancelled,120081.42
14437,1070.0,2025-04-07,Cancelled,687.43
14438,4121.0,2025-01-17,Processing,107362.63
14439,3166.0,2024-12-20,Cancelled,181409.99
14440,1558.0,2025-01-22,Shipped,44572.76
14441,4672.0,2024-08-29,Processing,479783.24
14442,8565.0,2025-11-29,Cancelled,150761.13
14443,2069.0,2026-05-22,Processing,325526.86
14444,1822.0,2026-03-28,Cancelled,16400.32
14445,4085.0,2026-02-27,Delivered,4979.24
14446,3081.0,2024-10-15,Cancelled,1837.83
14447,5930.0,2024-06-26,Pending,8889.0
14448,7137.0,2025-08-30,Pending,448464.52
14449,3412.0,2026-06-11,Delivered,324586.74
14450,6269.0,2024-10-09,Processing,119012.79
14451,5026.0,2026-03-21,Processing,44620.29
14452,9030.0,2026-06-20,Processing,26183.68
14453,3101.0,2025-08-14,Pending,316125.89
14454,5553.0,2024-12-12,Processing,23004.84
14455,3523.0,2025-10-03,Delivered,553700.5
14456,2556.0,2026-01-07,Delivered,445277.22
14457,5372.0,2025-04-08,Cancelled,212390.72
14458,3890.0,2025-05-15,Cancelled,136254.93
14459,2340.0,2025-03-08,Cancelled,83061.61
14460,119.0,2025-01-14,Shipped,9747.94
14461,2120.0,2024-09-28,Processing,274901.86
14462,7677.0,2026-05-12,Delivered,280227.43
14463,4860.0,2025-10-21,Returned,49839.04
14464,3161.0,2024-12-22,Processing,393689.2
14465,5265.0,2025-09-02,Delivered,268016.9
14466,1831.0,2024-08-29,Pending,6476.76
14467,129.0,2025-06-09,Cancelled,673158.18
14468,1344.0,2024-07-25,Processing,22167.02
14469,1492.0,2024-08-22,Processing,96830.66
14470,5053.0,2026-04-14,Processing,57671.33
14471,6914.0,2025-02-20,Delivered,138633.19
14472,8416.0,2026-02-25,Returned,231630.98
14473,2149.0,2024-08-02,Cancelled,8731.88
14474,7959.0,2025-06-26,Returned,163781.58
14475,3257.0,2025-07-07,Processing,43594.88
14476,4426.0,2025-08-15,Returned,699984.28
14477,6228.0,2026-02-17,Returned,75664.46
14478,6259.0,2026-03-13,Cancelled,41436.0
14479,8517.0,2024-10-08,Delivered,181640.58
14480,3282.0,2026-01-29,Shipped,9035.63
14481,5082.0,2026-03-06,Processing,4359.6
14482,926.0,2024-10-03,Delivered,116612.24
14483,9384.0,2024-11-05,Shipped,6503.42
14484,8835.0,2025-09-27,Returned,56446.29
14485,3615.0,2024-12-30,Processing,28674.04
14486,3525.0,2024-08-25,Processing,495904.52
14487,9332.0,2024-07-06,Cancelled,163753.76
14488,8630.0,2025-07-12,Processing,17817.18
14489,1283.0,2025-01-31,Delivered,100992.78
14490,406.0,2026-01-15,Cancelled,97609.39
14491,311.0,2026-04-20,Shipped,240354.59
14492,2424.0,2025-05-12,Processing,171483.85
14493,6393.0,2025-09-06,Cancelled,353708.25
14494,1883.0,2025-05-19,Pending,25205.77
14495,8921.0,2024-12-15,Shipped,400556.2
14496,2731.0,2025-11-04,Pending,7111.4
14497,1013.0,2024-08-05,Processing,1337.07
14498,8231.0,2025-10-26,Delivered,381320.93
14499,6152.0,2026-05-17,Cancelled,3063.05
14500,1384.0,2025-05-15,Pending,42741.26
14501,84.0,2024-10-24,Returned,60619.05
14502,5988.0,2024-08-11,Returned,170676.17
14503,3662.0,2024-12-16,Cancelled,93388.85
14504,187.0,2025-10-13,Delivered,792258.67
14505,3511.0,2026-01-14,Returned,79815.55
14506,1265.0,2026-02-23,Delivered,271860.94
14507,2554.0,2024-08-07,Processing,46461.68
14508,2586.0,2025-08-27,Delivered,935055.68
14509,3594.0,2025-05-30,Returned,309594.02
14510,214.0,2024-09-17,Processing,290923.43
14511,904.0,2025-10-25,Cancelled,237005.52
14512,5704.0,2025-12-21,Shipped,286087.69
14513,2988.0,2024-08-15,Delivered,512123.41
14514,4445.0,2025-09-08,Cancelled,15669.58
14515,4656.0,2024-07-30,Processing,6658.88
14516,6134.0,2026-06-17,Pending,32276.75
14517,7537.0,2025-09-27,Delivered,61654.47
14518,3500.0,2024-08-05,Processing,441983.69
14519,5338.0,2025-07-06,Returned,98587.27
14520,465.0,2024-11-20,Delivered,48453.0
14521,8783.0,2024-10-26,Cancelled,28335.12
14522,283.0,2025-10-21,Shipped,594095.52
14523,4634.0,2024-07-24,Unknown,295360.62
14524,6444.0,2026-04-11,Processing,140969.91
14525,6674.0,2024-07-11,Processing,28874.84
14526,1105.0,2026-06-16,Delivered,97301.16
14527,6260.0,2025-04-26,Shipped,517449.42
14528,7198.0,2026-05-22,Cancelled,23655.72
14529,7241.0,2025-09-25,Delivered,910865.15
14530,7016.0,2025-03-13,Delivered,26170.84
14531,9977.0,2024-09-05,Shipped,724839.63
14532,9883.0,2026-04-25,Delivered,351331.2
14533,5628.0,2026-05-15,Cancelled,106467.92
14534,6131.0,2026-01-27,Processing,44316.55
14535,2245.0,2025-02-08,Processing,17135.7
14536,6766.0,2025-04-20,Processing,119296.64
14537,6064.0,2025-10-24,Shipped,314933.65
14538,9000.0,2025-09-18,Returned,755947.57
14539,779.0,2025-02-18,Cancelled,237372.18
14540,611.0,2026-02-16,Processing,56531.76
14541,7237.0,2025-06-24,Delivered,5206.08
14542,4461.0,2026-04-10,Returned,6100.6
14543,6721.0,2025-06-05,Pending,79959.71
14544,2363.0,2024-11-19,Shipped,52818.19
14545,4423.0,2025-05-04,Delivered,145611.06
14546,4677.0,2026-01-14,Shipped,212296.24
14547,7690.0,2025-05-31,Returned,585689.31
14548,843.0,2025-04-01,Delivered,28652.79
14549,2183.0,2024-08-13,Shipped,3942.73
14550,9130.0,2025-10-17,Returned,84677.83
14551,662.0,2024-07-07,Shipped,320902.1
14552,505.0,2025-02-01,Shipped,28561.26
14553,3509.0,2026-03-01,Delivered,157460.04
14554,3574.0,2025-10-30,Processing,56554.18
14555,3178.0,2026-05-07,Delivered,72243.54
14556,2742.0,2025-08-19,Shipped,91623.4
14557,5080.0,2025-08-27,Pending,431164.88
14558,3.0,2026-06-09,Delivered,498735.82
14559,2964.0,2025-10-06,Cancelled,995737.72
14560,3953.0,2025-09-17,Delivered,618436.78
14561,7196.0,2024-07-07,Delivered,105852.84
14562,16.0,2024-09-12,Cancelled,27840.16
14563,3998.0,2026-04-12,Pending,84592.69
14564,2350.0,2025-01-09,Processing,12700.42
14565,8735.0,2025-06-04,Processing,31412.62
14566,7474.0,2025-08-20,Returned,16692.65
14567,418.0,2024-07-22,Returned,35645.08
14568,4271.0,2025-08-04,Returned,4520.9
14569,6876.0,2024-09-28,Pending,171154.71
14570,8949.0,2025-03-07,Delivered,55048.71
14571,4399.0,2025-04-03,Shipped,1082763.36
14572,6294.0,2024-09-28,Pending,21904.33
14573,6641.0,2026-06-10,Delivered,94255.38
14574,9359.0,2025-04-22,Pending,196307.23
14575,6129.0,2025-07-06,Cancelled,239571.49
14576,9986.0,2026-03-21,Processing,9697.08
14577,1274.0,2026-05-04,Processing,42341.0
14578,945.0,2024-07-09,Processing,63914.93
14579,3116.0,2026-03-14,Returned,252161.41
14580,9513.0,2025-10-10,Cancelled,39467.92
14581,9332.0,2024-09-17,Shipped,362371.7
14582,7157.0,2025-12-13,Shipped,70396.84
14583,4705.0,2024-08-11,Returned,355760.14
14584,2773.0,2025-08-02,Pending,2990.65
14585,2090.0,2025-07-05,Returned,304968.49
14586,4504.0,2024-10-09,Cancelled,478900.55
14587,7720.0,2026-03-17,Delivered,267500.25
14588,3120.0,2024-07-25,Shipped,50595.06
14589,7053.0,2024-12-11,Processing,9586.52
14590,6895.0,2024-11-21,Cancelled,464376.42
14591,77.0,2025-09-26,Pending,63674.21
14592,2472.0,2026-01-06,Shipped,23748.92
14593,3723.0,2024-07-19,Shipped,184137.29
14594,5418.0,2025-04-23,Shipped,283715.46
14595,7837.0,2026-02-07,Delivered,5739.28
14596,2019.0,2025-02-28,Pending,65999.02
14597,3890.0,2024-08-17,Cancelled,546517.2
14598,9306.0,2025-04-10,Delivered,64587.82
14599,1136.0,2025-04-05,Processing,25902.53
14600,3401.0,2026-05-19,Shipped,9406.66
14601,2554.0,2025-01-25,Shipped,33229.44
14602,207.0,2025-09-12,Returned,4657.64
14603,7007.0,2025-08-22,Delivered,687352.89
14604,6554.0,2024-07-05,Delivered,793726.29
14605,9939.0,2026-01-31,Delivered,155864.73
14606,5410.0,2026-03-15,Pending,73780.15
14607,4511.0,2025-06-21,Processing,361625.07
14608,2257.0,2026-01-27,Shipped,752476.1
14609,4240.0,2024-07-12,Delivered,97978.27
14610,103.0,2024-09-24,Pending,40659.58
14611,4933.0,2026-01-19,Shipped,74559.4
14612,4955.0,2026-02-25,Delivered,96655.56
14613,4526.0,2026-06-22,Processing,20531.06
14614,1974.0,2026-04-01,Delivered,34844.52
14615,3555.0,2025-08-13,Delivered,16086.53
14616,1006.0,2025-04-07,Pending,272043.89
14617,5754.0,2025-05-23,Processing,62017.62
14618,2653.0,2024-11-03,Delivered,2357.1
14619,7991.0,2025-06-06,Shipped,612247.52
14620,1144.0,2025-07-12,Pending,140955.65
14621,5690.0,2025-11-16,Returned,85070.32
14622,2673.0,2025-09-30,Pending,40357.12
14623,2020.0,2024-07-04,Delivered,110982.23
14624,3275.0,2024-10-16,Returned,70431.54
14625,458.0,2025-03-20,Delivered,42640.89
14626,7359.0,2024-07-31,Delivered,29032.78
14627,3043.0,2024-08-25,Returned,12825.3
14628,6661.0,2025-08-23,Shipped,155638.54
14629,4051.0,2024-07-01,Delivered,117045.88
14630,7112.0,2026-04-21,Returned,58901.84
14631,770.0,2024-08-08,Cancelled,489777.06
14632,7113.0,2025-09-11,Shipped,46396.48
14633,4365.0,2026-03-31,Returned,70593.31
14634,2333.0,2025-06-03,Cancelled,106108.21
14635,3308.0,2024-12-31,Returned,316463.19
14636,8795.0,2025-08-29,Pending,31806.58
14637,1651.0,2025-06-06,Pending,315683.95
14638,9152.0,2026-06-06,Processing,62523.83
14639,6174.0,2025-11-07,Shipped,12897.84
14640,1414.0,2024-08-30,Returned,442185.11
14641,6343.0,2024-12-08,Shipped,4449.3
14642,4902.0,2024-12-24,Pending,438449.33
14643,597.0,2025-02-13,Shipped,238845.64
14644,9752.0,2024-08-17,Processing,75312.94
14645,8914.0,2024-09-15,Processing,19874.51
14646,3327.0,2025-09-22,Cancelled,90421.61
14647,4741.0,2024-09-14,Returned,458357.55
14648,1792.0,2025-04-27,Processing,128434.91
14649,6013.0,2025-01-26,Cancelled,303721.88
14650,6568.0,2024-07-17,Shipped,440783.05
14651,9714.0,2024-08-03,Delivered,137259.09
14652,257.0,2026-04-21,Cancelled,32952.73
14653,3979.0,2025-04-19,Cancelled,46092.22
14654,6492.0,2025-06-06,Cancelled,3982.92
14655,1302.0,2024-09-14,Processing,4380.27
14656,1627.0,2025-07-04,Processing,35788.97
14657,719.0,2026-06-15,Shipped,53314.56
14658,2273.0,2024-10-14,Delivered,91401.29
14659,1084.0,2025-09-28,Pending,11550.1
14660,5845.0,2025-03-22,Delivered,10620.32
14661,9809.0,2024-11-07,Shipped,973514.71
14662,3834.0,2025-07-07,Cancelled,49166.81
14663,2944.0,2024-08-23,Pending,151080.91
14664,3612.0,2024-08-31,Delivered,529590.71
14665,16.0,2026-05-16,Cancelled,11878.12
14666,1426.0,2025-02-11,Returned,743657.18
14667,6041.0,2025-01-24,Delivered,114302.23
14668,9060.0,2025-11-27,Delivered,953304.65
14669,3996.0,2024-07-27,Delivered,194092.36
14670,3813.0,2025-12-07,Returned,177207.94
14671,4607.0,2024-11-22,Processing,12340.71
14672,1356.0,2026-06-08,Delivered,106070.8
14673,2966.0,2025-06-19,Shipped,29033.24
14674,6447.0,2024-12-05,Delivered,9041.8
14675,2341.0,2025-09-02,Pending,48206.04
14676,9360.0,2024-09-07,Delivered,35821.44
14677,2114.0,2025-08-13,Shipped,130937.45
14678,8268.0,2026-01-24,Cancelled,617301.45
14679,1076.0,2025-12-02,Delivered,22707.82
14680,2561.0,2024-09-10,Delivered,24542.05
14681,2068.0,2026-05-24,Processing,42923.5
14682,6332.0,2026-03-06,Processing,435251.28
14683,2933.0,2026-06-22,Pending,44306.93
14684,9122.0,2026-01-18,Pending,195453.51
14685,682.0,2026-06-17,Cancelled,135514.63
14686,721.0,2024-11-15,Cancelled,1337.07
14687,3444.0,2026-05-17,Cancelled,298857.52
14688,2936.0,2024-07-01,Pending,277678.42
14689,6278.0,2025-06-09,Shipped,542393.34
14690,7957.0,2025-07-06,Processing,356166.65
14691,9798.0,2025-05-22,Delivered,763746.97
14692,3030.0,2024-06-29,Shipped,358083.92
14693,7550.0,2025-12-07,Pending,76207.76
14694,5392.0,2024-09-02,Shipped,139891.77
14695,9689.0,2026-06-14,Processing,61903.09
14696,4818.0,2024-07-19,Returned,7927.76
14697,2044.0,2024-08-13,Pending,125897.44
14698,5547.0,2025-08-31,Cancelled,391621.88
14699,6848.0,2026-04-18,Cancelled,30475.71
14700,9490.0,2025-11-22,Shipped,41208.86
14701,9079.0,2025-07-28,Cancelled,447020.7
14702,7623.0,2025-06-05,Pending,122285.68
14703,4638.0,2024-07-21,Cancelled,639328.28
14704,4400.0,2024-11-27,Delivered,493973.79
14705,193.0,2024-12-25,Shipped,89192.2
14706,7738.0,2024-12-09,Cancelled,173802.9
14707,5837.0,2026-03-23,Pending,124817.92
14708,5297.0,2024-12-23,Pending,7391.56
14709,1631.0,2024-09-05,Delivered,321631.85
14710,2910.0,2025-09-21,Pending,112028.7
14711,1166.0,2025-01-28,Pending,53475.92
14712,5881.0,2025-12-12,Returned,68782.01
14713,8835.0,2025-07-30,Cancelled,76298.13
14714,640.0,2025-08-27,Shipped,104220.23
14715,9746.0,2025-06-21,Processing,2062.29
14716,7632.0,2026-05-27,Pending,69924.44
14717,34.0,2025-06-29,Cancelled,164428.91
14718,5922.0,2025-12-12,Delivered,20203.25
14719,6307.0,2025-11-28,Delivered,979.42
14720,6194.0,2026-01-06,Shipped,114104.3
14721,3453.0,2026-02-24,Shipped,57273.09
14722,2142.0,2024-09-01,Delivered,50673.13
14723,5912.0,2024-07-27,Returned,60220.49
14724,3406.0,2025-04-29,Processing,21670.6
14725,8243.0,2025-09-09,Delivered,99038.05
14726,7199.0,2025-06-04,Cancelled,23630.63
14727,9929.0,2025-08-10,Cancelled,1590.0
14728,7827.0,2025-12-25,Cancelled,563669.35
14729,5791.0,2025-06-12,Cancelled,233096.05
14730,9699.0,2026-03-04,Processing,89698.03
14731,6481.0,2026-01-01,Delivered,617158.22
14732,4163.0,2026-05-06,Pending,683360.91
14733,4930.0,2026-03-22,Delivered,29193.34
14734,1341.0,2025-08-04,Returned,8538.82
14735,3802.0,2026-05-02,Shipped,15847.3
14736,7787.0,2026-02-24,Shipped,54382.45
14737,4566.0,2025-12-14,Processing,4269.41
14738,1102.0,2025-04-08,Shipped,334715.91
14739,758.0,2025-03-09,Pending,139882.99
14740,5436.0,2025-02-28,Processing,90665.52
14741,6407.0,2026-03-20,Cancelled,32175.65
14742,7687.0,2024-09-03,Cancelled,45117.17
14743,2698.0,2025-09-16,Delivered,23907.68
14744,7946.0,2026-02-19,Pending,148161.46
14745,2862.0,2025-10-14,Pending,75160.89
14746,3516.0,2025-12-30,Delivered,48771.42
14747,5337.0,2025-05-08,Delivered,42066.54
14748,7608.0,2025-12-28,Returned,46531.68
14749,6574.0,2025-07-23,Returned,26189.06
14750,7704.0,2025-07-20,Processing,24230.9
14751,4829.0,2025-04-15,Processing,28774.73
14752,1292.0,2025-07-04,Pending,285979.43
14753,780.0,2025-09-11,Cancelled,48794.1
14754,9269.0,2026-04-30,Delivered,203803.12
14755,3795.0,2026-05-04,Shipped,351787.11
14756,1423.0,2025-06-27,Pending,218399.71
14757,2195.0,2026-06-21,Delivered,39580.02
14758,5989.0,2025-06-21,Delivered,523553.83
14759,1341.0,2024-10-30,Delivered,60559.53
14760,36.0,2025-11-17,Delivered,223374.92
14761,1410.0,2024-09-15,Pending,5748.06
14762,6805.0,2024-11-09,Processing,49583.96
14763,4288.0,2025-12-14,Pending,428683.72
14764,1110.0,2024-12-15,Returned,66385.52
14765,8116.0,2026-04-24,Pending,148138.31
14766,4135.0,2024-08-05,Cancelled,10924.26
14767,6005.0,2025-02-10,Cancelled,8584.56
14768,3571.0,2024-12-03,Delivered,6036.15
14769,9787.0,2026-05-31,Returned,9837.45
14770,5048.0,2026-01-17,Returned,35455.24
14771,8487.0,2026-03-03,Pending,39013.41
14772,3554.0,2026-03-04,Delivered,432426.71
14773,3715.0,2025-07-27,Cancelled,21371.14
14774,637.0,2026-06-15,Processing,30087.46
14775,9821.0,2025-01-10,Cancelled,470748.9
14776,9189.0,2025-04-20,Delivered,79940.24
14777,9074.0,2026-01-18,Cancelled,6571.44
14778,1752.0,2026-04-11,Pending,80541.98
14779,6946.0,2026-05-13,Shipped,270174.27
14780,9804.0,2025-07-11,Processing,43854.47
14781,1245.0,2024-11-11,Cancelled,13698.44
14782,2057.0,2025-08-05,Delivered,128223.49
14783,3495.0,2025-12-29,Cancelled,27110.91
14784,5837.0,2025-03-30,Delivered,73739.63
14785,5865.0,2026-06-19,Delivered,264078.77
14786,3429.0,2024-11-27,Delivered,58223.34
14787,5265.0,2025-01-08,Cancelled,18515.8
14788,364.0,2025-12-07,Delivered,90712.49
14789,2188.0,2026-06-17,Cancelled,109878.94
14790,3758.0,2025-10-23,Cancelled,26824.91
14791,7731.0,2025-03-30,Pending,133097.72
14792,3265.0,2026-03-16,Processing,43039.17
14793,575.0,2025-10-06,Returned,100015.79
14794,42.0,2025-07-01,Cancelled,33788.35
14795,5387.0,2025-10-04,Cancelled,57348.4
14796,4672.0,2024-07-29,Shipped,137630.88
14797,5572.0,2025-11-05,Pending,185944.38
14798,7086.0,2025-10-26,Shipped,29726.05
14799,9048.0,2024-09-10,Processing,25194.04
14800,7180.0,2025-04-23,Delivered,46267.02
