order_id,customer_id,order_date,order_status,total_amount
11165,3637,2025-04-16,Pending,25935.32
11168,6219,2025-09-02,Cancelled,26895.66
11169,3805,2026-04-01,Delivered,19113.97
11171,1062,2026-05-02,Pending,562860.84
11173,589,2025-06-02,Pending,294823.45
11174,3804,2024-11-25,Delivered,198871.92
11177,6178,2024-09-08,Delivered,80010.42
11181,9669,2026-01-15,Shipped,53417.04
11187,7972,2026-02-11,Returned,117839.39
11191,260,2026-03-20,Returned,202028.88
11193,6245,2024-09-22,Pending,296485.87
11194,632,2025-12-22,Cancelled,134358.94
11195,9745,2025-05-30,Returned,26018.02
11196,3616,2025-12-24,Processing,546858.32
11199,6149,2025-01-05,Pending,49305.19
11204,5850,2025-02-10,Shipped,348814.9
11206,4010,2025-01-27,Shipped,9190.24
11207,4878,2025-10-20,Delivered,35530.0
11208,9,2025-07-10,Pending,12948.4
11209,2268,2026-03-31,Delivered,98843.96
11212,8150,2024-09-12,Returned,572879.85
11213,2642,2024-09-01,Pending,23206.6
11214,7428,2025-03-18,Shipped,375262.55
11220,5363,2026-01-10,Returned,304.12
11221,5407,2024-08-15,Returned,11716.8
11222,9629,2026-03-15,Pending,29273.86
11223,6456,2026-04-09,Processing,655647.8
11224,7857,2026-04-09,Shipped,108058.9
11226,4959,2024-07-14,Cancelled,27485.52
11230,2120,2024-07-13,Returned,154929.21
11231,4851,2025-12-03,Processing,463521.68
11233,7684,2024-08-25,Delivered,283934.29
11237,4988,2025-03-08,Cancelled,2563.76
11238,8104,2024-09-08,Pending,106155.61
11241,1891,2025-08-11,Pending,178905.65
11244,6523,2025-02-03,Returned,37291.85
11245,2216,2024-08-17,Returned,446887.65
11246,1257,2024-10-04,Pending,49722.7
11247,6488,2025-05-14,Delivered,4473.04
11249,8893,2025-11-30,Cancelled,11588.15
11253,7611,2025-09-16,Pending,8701.35
11255,346,2024-12-29,Shipped,61311.24
11256,2651,2026-03-31,Returned,356194.18
11260,9865,2024-09-02,Pending,192988.3
11261,7439,2024-07-02,Returned,32107.2
11266,7225,2025-03-07,Cancelled,112281.12
11269,61,2025-04-22,Returned,24489.44
11271,3975,2025-04-29,Returned,461888.62
11273,6888,2025-10-06,Processing,92462.14
11278,9237,2025-04-07,Processing,608.24
11279,1117,2025-07-30,Cancelled,68145.5
11281,9197,2025-03-23,Delivered,47029.35
11282,879,2026-03-08,Cancelled,39500.94
11284,7158,2025-04-26,Pending,8499.92
11285,3638,2025-05-30,Pending,251587.62
11286,2883,2024-09-11,Processing,6242.95
11287,9497,2025-03-15,Delivered,400745.65
11289,7009,2026-01-18,Returned,28929.29
11290,1526,2026-01-17,Shipped,19845.25
11291,7027,2024-11-01,Shipped,695872.29
11292,3057,2026-04-11,Pending,291919.37
11293,8379,2025-11-05,Delivered,81321.8
11297,8899,2026-05-16,Cancelled,60971.05
11298,7349,2025-09-19,Pending,13885.66
11299,1901,2025-05-03,Delivered,39983.44
11300,6354,2025-11-07,Shipped,522353.57
11301,9659,2024-08-18,Cancelled,100748.09
11302,8300,2025-02-04,Cancelled,128088.65
11303,8394,2025-08-31,Delivered,21178.37
11307,430,2024-07-18,Pending,69788.81
11308,6714,2025-09-30,Returned,24489.09
11309,4792,2025-11-03,Processing,350533.41
11311,4212,2026-04-16,Cancelled,59785.82
11318,5158,2025-07-27,Cancelled,76701.76
11319,6082,2025-09-01,Pending,58641.96
11321,3474,2026-02-19,Shipped,590674.53
11322,3286,2025-05-24,Pending,2102.3
11324,8689,2024-08-13,Delivered,24469.28
11327,9284,2025-06-21,Cancelled,10188.26
11329,637,2024-12-19,Pending,10949.8
11330,3697,2026-02-21,Pending,482649.08
11335,1695,2026-04-20,Returned,416493.2
11338,8434,2025-03-20,Shipped,40648.45
11339,2273,2025-10-17,Processing,28019.92
11341,5849,2025-06-09,Pending,14062.07
11342,1622,2024-09-21,Shipped,17107.44
11343,628,2025-08-20,Shipped,48748.98
11344,8851,2025-09-03,Shipped,24091.12
11345,9830,2026-06-22,Returned,51096.84
11348,2566,2024-07-23,Cancelled,175125.43
11349,8611,2025-04-19,Shipped,170696.32
11351,8438,2026-01-03,Shipped,274615.95
11354,4382,2026-06-11,Returned,709517.88
11356,7366,2025-03-20,Cancelled,565886.24
11360,9773,2024-11-02,Cancelled,19023.07
11362,4651,2025-11-15,Pending,59040.55
11364,1084,2025-07-10,Processing,150032.31
11366,9863,2025-09-06,Pending,87513.07
11367,9152,2025-03-04,Returned,2752.1
11369,5589,2025-09-22,Cancelled,97142.25
11370,3041,2026-05-10,Processing,21915.87
11373,2916,2024-08-10,Returned,105731.14
11375,418,2024-07-12,Delivered,262790.58
11378,5076,2026-04-09,Shipped,42782.55
11379,3441,2025-03-15,Pending,3234.02
11381,1388,2025-05-09,Shipped,5753.31
11384,3725,2026-01-07,Delivered,588912.4
11385,4918,2025-12-30,Cancelled,19349.45
11386,6375,2024-08-11,Shipped,424548.18
11388,97,2025-06-04,Shipped,480252.15
11391,1500,2024-10-26,Delivered,220397.25
11392,7790,2025-10-05,Processing,46351.22
11396,3089,2026-02-05,Cancelled,30351.1
11397,7209,2026-03-08,Returned,331884.81
11399,261,2025-06-05,Shipped,458912.14
11400,2779,2025-05-13,Shipped,25180.19
11402,3468,2026-06-21,Cancelled,20919.94
11405,8211,2024-09-06,Shipped,67518.64
11406,6786,2024-11-05,Shipped,23259.92
11407,7981,2024-10-25,Delivered,680003.91
11408,1893,2025-07-08,Processing,479223.11
11410,6448,2025-12-08,Pending,9875.5
11411,5481,2026-05-13,Cancelled,12634.05
11413,7228,2024-09-10,Delivered,10556.97
11415,5339,2025-01-06,Pending,52943.16
11416,3847,2024-07-12,Delivered,752478.36
11417,879,2025-07-17,Processing,49584.0
11418,2856,2025-05-06,Shipped,750479.39
11419,1160,2026-06-18,Cancelled,24202.36
11420,8366,2026-05-20,Shipped,369467.2
11425,3424,2025-01-31,Shipped,59392.3
11428,4972,2025-10-13,Processing,110470.08
11429,9928,2025-10-13,Cancelled,447079.28
11433,1315,2025-08-21,Pending,465898.4
11434,6042,2026-06-09,Cancelled,43476.66
11436,9026,2024-12-23,Returned,6654.94
11437,7564,2026-03-13,Shipped,62339.92
11438,173,2025-01-02,Cancelled,744644.01
11439,1364,2025-02-16,Pending,726689.92
11441,5297,2026-05-03,Shipped,5087.1
11443,5485,2024-11-06,Shipped,820989.86
11446,5298,2025-09-18,Returned,311365.55
11447,1522,2024-12-10,Delivered,76083.39
11449,3755,2024-08-15,Returned,61442.02
11451,9719,2024-10-06,Shipped,109938.94
11453,6391,2025-01-30,Pending,700385.43
11455,1899,2026-05-16,Delivered,83446.72
11456,1336,2026-06-03,Pending,308934.1
11460,6393,2026-05-13,Cancelled,26079.13
11463,2489,2025-10-15,Returned,150938.71
11465,3334,2025-01-11,Shipped,98967.36
11468,1888,2025-11-13,Delivered,287132.64
11469,6586,2025-07-16,Processing,12705.11
11470,8676,2024-10-15,Pending,443694.44
11471,1737,2024-06-30,Shipped,179920.84
11473,7611,2024-10-06,Pending,75435.03
11475,3840,2025-09-10,Cancelled,56754.28
11477,9241,2024-07-28,Returned,199725.89
11478,5872,2025-02-22,Returned,613840.03
11479,2801,2024-07-05,Shipped,68498.15
11480,335,2024-06-30,Pending,343436.28
11481,1297,2025-09-07,Returned,12108.09
11483,5264,2025-12-30,Processing,131797.77
11486,1646,2024-10-18,Processing,125749.55
11487,9224,2025-01-18,Processing,90997.72
11493,9761,2025-09-09,Returned,81960.02
11497,1257,2025-12-30,Delivered,152268.5
11498,5255,2025-05-06,Delivered,157140.89
11499,4194,2025-11-24,Returned,547514.44
11500,760,2026-01-11,Pending,549602.22
11504,3708,2025-08-18,Cancelled,4130.1
11506,8076,2024-10-21,Processing,323755.99
11507,170,2025-01-16,Processing,221496.22
11508,1093,2025-11-09,Returned,257100.23
11509,4015,2024-08-24,Shipped,4444.12
11512,7118,2026-03-26,Pending,69194.85
11513,9281,2024-09-08,Shipped,46619.21
11515,949,2025-03-24,Pending,120088.16
11517,5901,2026-02-24,Processing,24565.24
11518,2183,2026-01-08,Returned,65129.07
11522,3266,2025-06-11,Shipped,255071.2
11523,6203,2024-07-27,Processing,181281.56
11527,8179,2024-12-03,Delivered,4427.12
11530,3961,2026-03-27,Shipped,16073.25
11532,1260,2025-02-19,Shipped,99511.78
11533,2223,2026-06-20,Pending,19793.83
11534,9150,2025-12-14,Shipped,75947.1
11535,8957,2025-03-02,Processing,5999.67
11537,1115,2026-03-24,Returned,94943.75
11538,5726,2025-01-21,Returned,364533.75
11539,4604,2024-12-30,Cancelled,181700.61
11540,4433,2025-01-23,Shipped,7336.6
11542,3434,2024-08-26,Pending,27117.62
11543,5547,2025-11-16,Processing,53824.55
11547,1252,2026-05-16,Shipped,20772.69
11548,2756,2026-04-02,Delivered,9122.05
11549,2734,2025-11-20,Pending,33564.82
11551,7249,2024-07-19,Shipped,5696.07
11552,8895,2026-03-13,Delivered,3984.94
11555,4926,2025-04-08,Pending,2266.83
11556,5812,2026-03-14,Delivered,22034.23
11557,1005,2024-07-06,Cancelled,51038.5
11558,1873,2024-07-11,Returned,84349.32
11560,9983,2025-12-14,Delivered,36795.1
11561,1716,2026-01-16,Cancelled,545621.9
11562,7454,2025-12-08,Shipped,78090.88
11564,1237,2024-10-20,Shipped,12165.15
11565,6705,2024-07-07,Returned,45064.84
11568,4100,2025-12-04,Returned,70028.37
11570,60,2025-08-05,Delivered,39789.09
11571,5801,2026-04-22,Shipped,1487.18
11572,1302,2025-08-12,Pending,623758.27
11575,436,2026-03-29,Returned,248986.17
11576,1441,2026-04-12,Returned,28044.06
11577,1874,2026-01-26,Shipped,42311.78
11580,5056,2026-04-19,Delivered,65244.4
11582,694,2025-02-05,Shipped,624534.3
11583,124,2024-11-20,Shipped,45546.63
11592,4164,2026-03-02,Cancelled,7670.32
11593,6421,2025-06-27,Processing,10139.26
11597,719,2026-02-18,Cancelled,125971.09
11598,2705,2025-10-08,Delivered,371586.72
11599,2331,2025-06-30,Returned,44254.4
11601,2544,2026-03-05,Pending,55318.0
11603,4868,2025-06-25,Pending,427456.02
11604,6291,2025-08-23,Shipped,61802.14
11605,8832,2026-03-10,Cancelled,598.13
11606,710,2025-12-14,Delivered,119308.47
11607,2607,2026-06-05,Cancelled,229919.67
11608,5964,2025-06-10,Pending,39126.15
11611,8892,2026-03-06,Returned,382764.42
11612,7187,2026-03-20,Shipped,279314.25
11615,3777,2025-12-10,Delivered,126255.14
11616,2476,2024-07-28,Delivered,99464.56
11618,6308,2025-11-19,Delivered,51741.72
11619,9263,2024-11-15,Pending,137226.22
11622,93,2025-03-04,Processing,81356.73
11625,7995,2025-01-12,Returned,53017.44
11626,8995,2026-03-31,Pending,377625.72
11629,9700,2025-03-24,Processing,57480.95
11631,1061,2024-10-26,Shipped,358818.4
11632,6179,2025-04-26,Cancelled,35787.77
11636,5129,2026-06-15,Shipped,87165.37
11639,2930,2025-03-22,Delivered,66368.0
11643,4364,2024-10-01,Shipped,351746.29
11644,8307,2024-07-11,Delivered,80610.1
11647,8374,2024-07-25,Pending,693697.16
11649,9110,2026-02-07,Delivered,623240.36
11650,8288,2025-07-07,Returned,34046.45
11651,8410,2025-04-12,Processing,162472.4
11654,9116,2025-07-04,Processing,95140.08
11655,5532,2025-02-17,Cancelled,58888.32
11656,9917,2025-12-12,Pending,64532.07
11657,7401,2025-03-14,Shipped,60762.65
11658,9094,2025-01-08,Cancelled,260049.33
11659,5512,2025-12-09,Pending,107812.05
11662,783,2025-11-01,Cancelled,260951.96
11665,6738,2025-05-06,Returned,296796.76
11666,2557,2024-10-25,Pending,70340.48
11667,7473,2025-12-20,Pending,7773.01
11668,811,2025-07-28,Processing,121699.78
11669,1173,2025-08-22,Pending,6287.79
11670,2142,2025-04-22,Shipped,45534.58
11672,8512,2024-10-12,Processing,22540.01
11675,5446,2026-01-08,Shipped,22072.48
11676,5239,2024-12-14,Delivered,15503.1
11677,6792,2025-01-30,Shipped,84047.59
11678,266,2024-09-24,Processing,69986.11
11679,3037,2024-09-20,Delivered,20058.12
11681,783,2025-12-28,Shipped,678824.78
11683,1666,2025-01-19,Cancelled,366191.07
11684,8696,2024-11-24,Cancelled,1083584.44
11688,3586,2024-12-17,Delivered,6392.73
11690,1406,2025-12-07,Delivered,12271.28
11694,5705,2025-08-16,Pending,71335.23
11701,1764,2024-09-05,Returned,21184.2
11704,1581,2025-08-14,Cancelled,39806.91
11705,5875,2025-09-01,Shipped,91767.78
11707,4983,2024-12-11,Shipped,1308769.54
11708,2910,2025-10-23,Returned,279814.64
11712,837,2026-01-06,Pending,1129.95
11715,573,2025-09-21,Cancelled,156933.87
11716,5750,2026-01-12,Processing,402568.8
11717,3736,2025-05-15,Cancelled,11852.0
11718,3942,2026-02-16,Cancelled,36284.27
11720,1485,2025-07-20,Delivered,193709.16
11723,4308,2024-07-19,Returned,4385.04
11725,8254,2025-06-10,Cancelled,102477.9
11727,8307,2025-10-19,Shipped,30197.9
11728,9379,2025-08-30,Processing,429634.99
11731,7054,2025-05-02,Cancelled,593046.43
11732,1636,2026-05-03,Cancelled,158787.47
11733,6825,2025-01-19,Cancelled,168667.74
11735,1480,2025-05-10,Shipped,786741.5
11736,4772,2024-07-03,Cancelled,20211.44
11739,5554,2026-03-28,Cancelled,45813.36
11741,4308,2026-01-10,Pending,78668.52
11742,9553,2025-08-02,Delivered,3308.94
11747,5810,2025-02-17,Pending,357323.87
11748,4525,2025-01-30,Pending,344279.02
11749,1868,2025-10-20,Cancelled,92938.93
11751,4518,2026-03-12,Shipped,142120.81
11752,8801,2026-02-02,Returned,261468.81
11754,7502,2025-05-05,Cancelled,61421.78
11755,573,2025-06-26,Returned,579172.1
11756,3474,2026-02-10,Processing,30592.5
11757,9384,2026-05-19,Pending,4533.12
11761,9594,2026-05-30,Shipped,381938.64
11762,1411,2025-02-01,Cancelled,130842.63
11766,2676,2025-06-22,Shipped,141811.87
11768,238,2026-01-10,Cancelled,65853.73
11770,300,2025-08-31,Returned,534106.7
11771,5723,2024-07-06,Returned,179979.88
11774,5087,2025-09-04,Processing,28544.56
11775,6612,2025-07-10,Shipped,21975.35
11776,5918,2026-01-31,Delivered,604477.12
11777,5950,2026-04-08,Processing,120319.58
11778,7066,2025-06-20,Cancelled,4702.36
11779,4865,2026-04-11,Cancelled,13076.67
11780,8991,2025-02-04,Cancelled,3734.43
11782,7312,2025-10-19,Processing,287889.63
11783,3884,2025-10-08,Cancelled,40026.1
11784,5601,2024-11-23,Pending,94275.45
11785,3786,2026-03-09,Pending,121069.37
11788,8839,2024-12-05,Shipped,1629.9
11791,2735,2026-05-01,Returned,308309.72
11792,8534,2025-02-17,Shipped,50854.61
11794,8473,2025-07-16,Pending,291961.75
11796,8570,2024-08-02,Returned,104683.35
11799,6448,2024-08-27,Shipped,29627.98
11803,5162,2025-09-11,Processing,22369.18
11804,5131,2024-10-15,Processing,60001.86
11808,4701,2024-10-20,Delivered,131881.68
11809,35,2025-09-22,Pending,230095.69
11811,6238,2025-12-30,Delivered,67169.59
11812,3641,2025-02-23,Delivered,91859.96
11813,5871,2026-01-25,Pending,192976.76
11815,3542,2025-07-14,Returned,625915.05
11816,6820,2025-06-21,Returned,12252.76
11817,3727,2025-08-28,Pending,98914.7
11819,7575,2025-11-13,Pending,458579.57
11820,9903,2024-08-04,Pending,21113.94
11821,8560,2024-12-03,Cancelled,126830.06
11822,7191,2024-11-30,Pending,10340.91
11830,9731,2025-10-03,Pending,172714.75
11831,1267,2025-12-24,Delivered,2924.46
11834,4861,2026-04-28,Delivered,160034.74
11836,9307,2025-07-25,Processing,53375.25
11838,8367,2024-12-16,Cancelled,33476.25
11840,2189,2025-10-14,Pending,51704.55
11841,8806,2024-11-19,Shipped,323181.22
11844,1710,2024-10-20,Delivered,63971.84
11846,2614,2025-07-03,Processing,768198.88
11847,4530,2024-08-23,Delivered,433498.41
11848,6037,2026-04-25,Cancelled,43706.3
11850,5745,2025-04-03,Shipped,233033.98
11852,8010,2026-02-12,Shipped,496050.5
11853,4077,2024-08-04,Delivered,282864.43
11854,8159,2025-02-01,Cancelled,135034.02
11855,5826,2025-03-23,Pending,125608.95
11857,8291,2024-12-25,Shipped,108729.77
11858,6203,2024-08-07,Returned,282713.7
11859,1921,2026-06-01,Pending,16668.35
11862,1846,2025-03-22,Processing,463304.2
11863,4712,2025-04-30,Pending,716434.28
11864,2030,2025-10-02,Processing,11678.28
11865,7708,2024-07-09,Delivered,603828.25
11867,6657,2026-03-29,Cancelled,17860.07
11868,3954,2025-09-28,Cancelled,136602.3
11869,4748,2024-08-24,Processing,647871.17
11870,3757,2024-07-02,Returned,20591.4
11871,2865,2026-05-13,Shipped,47651.86
11872,390,2024-07-03,Processing,712389.33
11875,3458,2026-04-10,Shipped,262518.74
11876,7491,2025-05-27,Processing,85196.79
11877,8773,2025-10-09,Returned,34239.26
11880,6490,2026-05-15,Pending,4449.3
11883,9056,2025-04-05,Delivered,117885.72
11884,7939,2024-08-29,Pending,347958.59
11887,5500,2025-08-27,Cancelled,697510.91
11889,9500,2024-09-11,Cancelled,467104.8
11890,8297,2026-04-11,Delivered,108287.46
11892,1875,2026-01-08,Delivered,348054.95
11894,5947,2024-12-04,Shipped,1377560.45
11895,9277,2025-10-04,Delivered,2934.64
11898,6710,2024-09-02,Cancelled,101490.48
11899,2060,2024-10-25,Processing,598721.64
11901,3044,2024-07-23,Delivered,602865.66
11904,9173,2025-04-08,Processing,162782.36
11907,2694,2024-08-03,Cancelled,40690.84
11912,3732,2024-12-11,Processing,196303.52
11917,5602,2024-11-15,Returned,75514.67
11919,4800,2026-03-14,Cancelled,68412.72
11921,3202,2026-05-21,Delivered,446817.38
11926,4457,2024-11-24,Shipped,149603.15
11927,8604,2025-09-17,Returned,213593.09
11928,1061,2025-12-10,Cancelled,328749.87
11932,2864,2025-03-03,Processing,13104.04
11934,1208,2026-06-13,Cancelled,533109.58
11935,5648,2024-06-26,Delivered,563771.71
11938,2388,2026-05-13,Shipped,23822.28
11939,6858,2025-07-14,Cancelled,12064.62
11940,1259,2024-08-24,Returned,231668.84
11944,180,2026-06-12,Delivered,78477.25
11945,2256,2025-07-28,Delivered,351224.15
11946,1115,2025-08-02,Pending,451.98
11948,6505,2025-10-09,Delivered,263139.19
11949,9722,2025-08-09,Pending,4712.64
11950,1039,2024-11-16,Cancelled,242831.82
11952,3135,2024-12-20,Delivered,232857.63
11953,4426,2025-06-19,Processing,113063.32
11954,8576,2025-03-21,Cancelled,23425.2
11955,8035,2024-12-02,Shipped,141477.59
11957,1319,2025-08-19,Returned,242088.42
11958,7997,2024-08-18,Pending,201359.85
11959,1917,2026-02-01,Delivered,31011.05
11962,2231,2024-10-12,Processing,5584.71
11963,7908,2025-12-04,Pending,23729.1
11964,5883,2026-04-02,Returned,77967.51
11966,1015,2024-11-14,Returned,107015.23
11967,8769,2025-11-18,Processing,355858.69
11968,1747,2024-12-24,Cancelled,8492.3
11969,157,2025-04-18,Delivered,36099.35
11970,7997,2024-10-19,Cancelled,856534.27
11972,8504,2025-09-28,Delivered,54761.18
11975,8560,2026-02-09,Cancelled,194179.11
11976,2269,2026-02-05,Processing,680503.03
11977,1900,2025-06-30,Returned,1365.3
11978,210,2025-06-13,Cancelled,85471.56
11979,4772,2026-05-04,Delivered,621909.93
11982,9398,2024-12-10,Cancelled,58006.9
11985,7170,2026-02-02,Cancelled,40003.8
11987,3453,2025-09-27,Processing,3612.81
11988,4982,2026-02-15,Delivered,48522.02
11989,865,2024-10-28,Cancelled,6852.52
11990,6405,2026-03-13,Returned,92512.19
11992,9124,2025-01-07,Pending,592921.42
11994,5546,2025-02-04,Shipped,453010.39
11995,4970,2026-03-06,Returned,149485.96
11997,3239,2025-10-11,Delivered,497115.33
11998,3143,2024-08-29,Processing,372543.96
12000,5811,2024-07-31,Pending,364989.77
12002,2011,2024-08-27,Returned,160793.76
12003,4929,2025-08-01,Delivered,41017.31
12005,4161,2025-10-08,Processing,169167.49
12007,3950,2026-01-13,Cancelled,2978.28
12008,4621,2025-07-16,Cancelled,273522.03
12009,3395,2026-04-28,Processing,65302.24
12011,8800,2025-09-20,Processing,10248.9
12014,4211,2026-01-15,Returned,66129.24
12016,1621,2025-09-20,Delivered,14354.9
12018,1951,2024-07-14,Shipped,105288.29
12021,5207,2025-03-29,Shipped,48223.83
12022,969,2026-05-16,Returned,83436.5
12023,1409,2024-10-25,Returned,120056.86
12026,7500,2024-11-08,Processing,31567.1
12030,2642,2024-10-11,Delivered,363328.03
12031,5496,2025-11-28,Pending,21293.82
12032,251,2026-01-15,Shipped,196851.93
12033,696,2026-04-10,Pending,15979.44
12034,3343,2025-06-18,Pending,47518.82
12038,7142,2025-10-03,Shipped,53109.21
12040,7118,2025-05-08,Cancelled,593265.36
12041,3732,2025-08-30,Cancelled,274353.3
12042,5076,2024-11-07,Cancelled,79809.1
12044,6942,2025-07-03,Cancelled,215829.38
12046,667,2024-09-20,Pending,3981.32
12048,6175,2026-02-05,Processing,396730.88
12050,3100,2024-09-29,Returned,131548.32
12053,8233,2024-11-12,Pending,720672.32
12054,5595,2026-04-25,Shipped,9853.68
12055,6555,2025-05-07,Cancelled,38002.14
12056,6985,2025-12-19,Processing,49229.99
12058,3881,2025-07-25,Returned,52674.25
12059,6741,2026-06-06,Returned,12282.42
12061,4143,2025-07-08,Processing,174199.82
12062,4100,2026-06-14,Returned,15745.07
12065,3067,2025-01-30,Pending,363743.25
12066,7293,2025-07-02,Returned,566354.57
12067,4634,2025-04-28,Processing,543833.44
12071,5843,2024-07-30,Cancelled,742892.64
12072,2478,2025-12-27,Pending,60518.57
12073,1942,2025-01-07,Shipped,43957.76
12076,9866,2026-01-08,Returned,48798.54
12077,9734,2026-02-09,Processing,69615.52
12078,6760,2024-10-11,Cancelled,108064.08
12080,8907,2026-02-13,Processing,353211.31
12083,8942,2026-02-11,Returned,476429.75
12085,4861,2025-07-23,Shipped,283170.74
12087,6159,2025-12-29,Pending,208020.0
12091,4389,2025-01-17,Shipped,112123.33
12092,2714,2024-09-07,Shipped,537725.96
12093,6926,2025-07-12,Returned,263426.3
12094,7108,2025-12-07,Cancelled,15598.83
12096,8030,2026-01-04,Processing,15323.42
12098,8841,2026-02-16,Delivered,331061.49
12100,9240,2026-06-18,Delivered,25450.2
12102,4055,2025-04-04,Cancelled,66111.22
12103,3189,2025-02-11,Delivered,33761.48
12104,7665,2026-04-01,Delivered,2817.29
12105,5939,2024-11-16,Cancelled,127558.88
12106,8947,2026-04-30,Returned,64298.0
12107,6832,2026-04-04,Pending,77616.9
12112,1046,2025-11-26,Shipped,8469.55
12113,5113,2025-10-17,Processing,43946.75
12114,9592,2024-06-24,Shipped,168303.07
12116,3424,2026-04-16,Pending,816264.23
12117,9496,2024-09-04,Returned,532149.08
12118,5877,2024-12-20,Processing,568883.46
12121,9023,2025-10-30,Pending,64200.2
12126,5363,2025-10-30,Returned,704768.51
12128,4331,2024-12-09,Pending,89376.08
12129,6407,2026-02-27,Returned,836288.12
12130,4378,2024-12-04,Shipped,46102.6
12132,3705,2025-12-04,Cancelled,91125.44
12135,8572,2026-06-24,Processing,17080.04
12136,1495,2024-09-17,Processing,545207.39
12139,6579,2026-02-07,Delivered,57708.84
12140,6583,2025-11-01,Cancelled,387318.15
12143,8988,2025-05-10,Returned,228914.65
12144,119,2024-11-11,Processing,73850.1
12145,3866,2026-06-18,Cancelled,528640.89
12147,2705,2026-06-01,Delivered,140079.09
12148,1867,2025-11-29,Delivered,81909.15
12149,1937,2025-11-09,Cancelled,458377.89
12150,5298,2024-06-25,Processing,565601.96
12152,6328,2025-04-28,Shipped,115629.51
12158,7871,2025-09-05,Delivered,1546.16
12159,7845,2025-01-10,Cancelled,48864.4
12160,1873,2025-05-08,Pending,312522.1
12162,7845,2026-05-06,Pending,99284.66
12164,5328,2026-04-22,Returned,83252.38
12168,7413,2025-07-19,Shipped,49194.56
12172,408,2025-09-10,Shipped,22127.2
12173,2784,2026-04-11,Cancelled,15107.16
12175,6381,2025-01-17,Returned,578429.45
12177,6472,2025-02-24,Processing,96215.78
12178,4227,2025-09-30,Pending,2985.99
12179,6239,2024-10-27,Delivered,126543.85
12180,915,2025-07-12,Cancelled,251297.43
12181,9434,2025-12-21,Shipped,304032.09
12182,7216,2025-04-29,Shipped,403388.19
12183,8544,2024-07-17,Shipped,54228.48
12184,8050,2026-06-17,Returned,6709.56
12186,5945,2025-06-07,Processing,12639.25
12187,2551,2025-07-02,Returned,60194.64
12188,2398,2025-07-10,Returned,73449.82
12190,5892,2024-09-08,Returned,184130.68
12191,5694,2025-12-04,Returned,370356.32
12192,6306,2026-05-19,Pending,199088.37
12193,6061,2025-06-21,Returned,102518.34
12194,3387,2026-01-16,Pending,37772.92
12195,5,2026-03-12,Pending,29415.64
12196,1240,2026-02-16,Shipped,437757.34
12198,7028,2024-11-29,Returned,238371.82
12199,1578,2026-06-16,Processing,65311.2
12203,730,2024-07-11,Cancelled,263345.66
12204,7548,2024-11-21,Processing,511186.03
12205,5014,2024-07-22,Shipped,134809.65
12206,8240,2026-04-02,Shipped,409625.2
12207,8088,2024-09-25,Pending,103847.18
12212,7460,2025-02-04,Pending,143018.94
12216,3554,2026-02-13,Pending,91484.09
12218,5394,2025-01-04,Processing,48951.46
12219,8995,2024-07-30,Pending,428895.16
12221,6410,2025-08-21,Shipped,5326.63
12222,9161,2024-09-13,Pending,203274.09
12225,9704,2025-03-18,Processing,356981.6
12226,3572,2026-02-28,Delivered,286094.58
12230,6186,2024-07-11,Cancelled,47779.1
12231,3022,2025-09-13,Returned,27985.48
12233,6017,2025-04-10,Pending,179915.32
12237,8966,2025-07-15,Returned,202563.92
12238,4170,2025-10-27,Delivered,107518.63
12239,65,2025-12-20,Returned,472320.42
12244,2496,2025-06-27,Processing,45281.15
12246,8159,2025-01-23,Shipped,111426.54
12247,4086,2026-03-09,Processing,183989.64
12248,7130,2024-12-10,Shipped,18507.0
12251,3334,2026-02-28,Cancelled,26625.4
12253,8972,2025-11-20,Pending,4979.24
12254,4927,2025-04-26,Shipped,23578.33
12255,4281,2024-10-15,Returned,1493.22
12256,1837,2025-04-05,Cancelled,294809.58
12257,5032,2025-05-10,Shipped,9836.08
12258,9111,2025-12-24,Cancelled,450561.25
12259,1952,2025-02-03,Delivered,11582.01
12261,2416,2025-12-04,Cancelled,449868.54
12262,9714,2025-03-31,Cancelled,5623.29
12264,8544,2025-11-06,Processing,278174.33
12265,49,2024-12-04,Delivered,86035.37
12266,76,2024-07-29,Cancelled,63580.57
12267,1009,2026-05-11,Delivered,45501.65
12268,9147,2025-03-23,Processing,112158.35
12270,4497,2025-06-04,Returned,144696.18
12271,1780,2026-03-31,Returned,56026.61
12272,7074,2025-06-01,Shipped,19207.34
12274,6166,2025-02-04,Shipped,71410.59
12275,1989,2024-12-10,Shipped,248071.8
12278,4847,2025-11-03,Pending,27914.58
12279,9843,2025-09-24,Cancelled,1167800.24
12280,780,2025-12-19,Returned,151346.39
12281,8626,2025-05-03,Pending,38299.21
12282,4473,2025-01-09,Processing,141402.49
12283,2747,2026-03-26,Processing,342534.29
12288,2304,2024-11-27,Shipped,1242.0
12289,2848,2026-03-18,Delivered,135036.04
12290,9147,2026-03-26,Delivered,9624.68
12291,2509,2026-06-07,Shipped,48742.56
12292,1180,2024-12-24,Returned,81810.8
12293,6701,2024-08-30,Pending,349354.59
12294,8795,2026-05-21,Cancelled,15770.92
12296,5994,2026-04-06,Shipped,37977.5
12298,3701,2024-10-10,Shipped,39542.28
12299,554,2024-11-14,Delivered,301617.13
12301,2511,2024-09-10,Processing,624922.62
12303,4193,2026-05-28,Processing,7001.96
12304,362,2025-04-01,Pending,92258.25
