order_item_id,order_id,product_id,quantity,unit_price,line_total
32487,10825,26,1,3169.73,3169.73
32551,10846,87,2,49914.35,99828.7
32592,10859,68,2,7849.25,15698.5
32600,10862,87,3,49914.35,149743.05
32608,10866,274,3,92589.08,277767.24
32621,10870,75,2,95364.86,190729.72
32630,10874,47,5,16326.14,81630.7
32635,10876,32,4,18130.42,72521.68
32638,10877,86,2,68088.99,136177.98
32642,10878,116,5,134846.1,674230.5
32643,10878,10,3,7562.39,22687.17
32707,10897,244,1,147162.42,147162.42
32718,10901,8,1,532.39,532.39
32722,10902,11,1,5436.73,5436.73
32753,10912,9,3,6757.67,20273.01
32777,10923,77,4,10405.44,41621.76
32828,10941,25,1,4295.09,4295.09
32840,10944,12,3,6242.95,18728.85
32846,10945,43,4,1982.92,7931.68
32872,10954,309,1,2852.38,2852.38
32879,10957,65,3,13328.64,39985.92
32886,10960,116,1,134846.1,134846.1
32909,10967,3,5,4217.5,21087.5
32917,10971,25,2,4295.09,8590.18
32927,10973,244,3,147162.42,441487.26
33018,11003,500,3,139955.33,419865.99
33047,11012,86,5,68088.99,340444.95
33063,11019,19,1,92386.4,92386.4
33069,11021,57,4,2493.77,9975.08
33084,11029,217,3,39628.35,118885.05
33100,11035,33,2,20105.97,40211.94
33149,11050,29,3,8163.03,24489.09
33186,11061,247,3,51014.24,153042.72
33245,11081,24,2,8318.44,16636.88
33253,11085,251,3,24432.2,73296.6
33254,11086,82,3,2079.75,6239.25
33281,11096,118,1,49086.05,49086.05
33298,11101,247,2,51014.24,102028.48
33316,11106,6,4,123438.88,493755.52
33325,11108,31,1,7698.27,7698.27
33330,11109,55,3,1633.27,4899.81
33338,11113,55,5,1633.27,8166.35
33345,11116,95,1,16613.76,16613.76
33347,11116,309,3,2852.38,8557.14
33365,11121,34,1,2248.71,2248.71
33386,11128,173,2,307.23,614.46
33389,11129,213,3,37437.66,112312.98
33423,11138,2,4,19051.9,76207.6
33424,11139,247,1,51014.24,51014.24
33440,11144,39,2,44596.1,89192.2
33456,11150,47,4,16326.14,65304.56
33458,11150,111,2,80943.94,161887.88
33464,11152,213,5,37437.66,187188.3
33465,11152,261,5,53603.38,268016.9
33469,11154,46,3,1082.64,3247.92
33470,11154,171,3,1502.98,4508.94
33476,11155,77,2,10405.44,20810.88
33485,11159,56,3,542.0,1626.0
33489,11160,76,4,7097.94,28391.76
33497,11163,11,5,5436.73,27183.65
33502,11165,171,5,1502.98,7514.9
33516,11171,500,2,139955.33,279910.66
33520,11171,247,4,51014.24,204056.96
33523,11173,171,2,1502.98,3005.96
33527,11174,82,2,2079.75,4159.5
33528,11174,14,4,3356.62,13426.48
33538,11177,77,3,10405.44,31216.32
33581,11193,78,2,145841.92,291683.84
33589,11196,24,3,8318.44,24955.32
33614,11204,15,2,3796.91,7593.82
33634,11212,5,2,2236.52,4473.04
33638,11214,500,2,139955.33,279910.66
33639,11214,95,2,16613.76,33227.52
33641,11214,139,4,7382.47,29529.88
33664,11223,69,2,1212.72,2425.44
33719,11241,29,5,8163.03,40815.15
33726,11244,162,2,3942.73,7885.46
33734,11247,5,2,2236.52,4473.04
33755,11256,116,2,134846.1,269692.2
33770,11260,2,5,19051.9,95259.5
33771,11260,251,4,24432.2,97728.8
33772,11261,192,3,7425.63,22276.89
33789,11266,29,5,8163.03,40815.15
33801,11269,58,4,6122.36,24489.44
33809,11271,79,2,79743.69,159487.38
33832,11279,309,1,2852.38,2852.38
33841,11281,91,5,2378.31,11891.55
33851,11286,12,1,6242.95,6242.95
33868,11291,15,1,3796.91,3796.91
33873,11292,201,5,1559.8,7799.0
33875,11292,14,5,3356.62,16783.1
33879,11293,139,4,7382.47,29529.88
33898,11300,116,3,134846.1,404538.3
33924,11308,29,3,8163.03,24489.09
33955,11318,171,5,1502.98,7514.9
33975,11327,26,2,3169.73,6339.46
33976,11327,43,1,1982.92,1982.92
33981,11329,5,2,2236.52,4473.04
34011,11342,126,1,4840.72,4840.72
34044,11354,159,4,139137.03,556548.12
34047,11354,201,3,1559.8,4679.4
34076,11364,29,2,8163.03,16326.06
34144,11388,27,4,71929.16,287716.64
34169,11397,70,1,69610.99,69610.99
34201,11407,67,4,10384.38,41537.52
34207,11408,213,1,37437.66,37437.66
34226,11416,86,4,68088.99,272355.96
34237,11420,399,3,36282.21,108846.63
34238,11420,68,1,7849.25,7849.25
34247,11425,246,4,1037.71,4150.84
34256,11429,134,2,1847.89,3695.78
34282,11439,48,3,100885.13,302655.39
34353,11463,65,4,13328.64,53314.56
34401,11477,101,3,59178.18,177534.54
34402,11478,500,2,139955.33,279910.66
34405,11478,6,2,123438.88,246877.76
34415,11480,309,2,2852.38,5704.76
34461,11498,32,4,18130.42,72521.68
34466,11499,116,2,134846.1,269692.2
34471,11500,103,4,12616.89,50467.56
34496,11507,115,3,55233.86,165701.58
34535,11522,247,5,51014.24,255071.2
34566,11533,56,3,542.0,1626.0
34590,11543,24,3,8318.44,24955.32
34592,11543,10,2,7562.39,15124.78
34606,11549,176,4,6987.98,27951.92
34625,11556,82,3,2079.75,6239.25
34630,11557,33,1,20105.97,20105.97
34642,11561,75,5,95364.86,476824.3
34655,11568,134,4,1847.89,7391.56
34672,11575,123,1,134809.65,134809.65
34685,11582,56,1,542.0,542.0
34686,11582,274,2,92589.08,185178.16
34692,11583,15,2,3796.91,7593.82
34755,11604,126,1,4840.72,4840.72
34765,11607,111,1,80943.94,80943.94
34780,11611,116,1,134846.1,134846.1
34801,11619,5,1,2236.52,2236.52
34811,11622,134,4,1847.89,7391.56
34825,11626,139,4,7382.47,29529.88
34826,11626,27,4,71929.16,287716.64
34870,11639,46,4,1082.64,4330.56
34892,11647,111,5,80943.94,404719.7
34898,11649,134,3,1847.89,5543.67
34929,11658,59,3,1844.33,5532.99
34933,11659,203,5,4525.86,22629.3
34935,11659,77,5,10405.44,52027.2
34937,11659,82,1,2079.75,2079.75
35068,11701,201,2,1559.8,3119.6
35092,11707,19,1,92386.4,92386.4
35154,11725,118,1,49086.05,49086.05
35171,11731,314,5,111873.03,559365.15
35178,11732,28,3,10119.91,30359.73
35228,11748,125,4,76672.43,306689.72
35247,11752,428,2,121678.24,243356.48
35271,11761,19,4,92386.4,369545.6
35274,11762,69,2,1212.72,2425.44
35291,11766,47,5,16326.14,81630.7
35294,11768,12,3,6242.95,18728.85
35309,11771,103,5,12616.89,63084.45
35311,11771,9,4,6757.67,27030.68
35317,11775,42,3,2103.18,6309.54
35324,11776,74,1,13138.79,13138.79
35338,11782,75,2,95364.86,190729.72
35369,11791,221,3,40271.97,120815.91
35415,11804,23,3,6633.18,19899.54
35430,11809,314,2,111873.03,223746.06
35432,11809,50,1,1962.94,1962.94
35444,11812,9,1,6757.67,6757.67
35449,11815,150,3,125961.17,377883.51
35466,11819,75,4,95364.86,381459.44
35467,11819,7,5,784.5,3922.5
35498,11830,63,2,80967.69,161935.38
35511,11834,201,1,1559.8,1559.8
35521,11838,203,5,4525.86,22629.3
35572,11853,20,2,134870.19,269740.38
35578,11855,32,5,18130.42,90652.1
35579,11855,57,1,2493.77,2493.77
35591,11858,59,1,1844.33,1844.33
35602,11862,25,5,4295.09,21475.45
35628,11869,69,1,1212.72,1212.72
35691,11892,70,5,69610.99,348054.95
35725,11904,78,1,145841.92,145841.92
35727,11904,1,1,5230.44,5230.44
35747,11912,55,2,1633.27,3266.54
35770,11919,32,3,18130.42,54391.26
35793,11927,53,5,39766.72,198833.6
35812,11934,75,5,95364.86,476824.3
35834,11939,91,1,2378.31,2378.31
35853,11948,201,3,1559.8,4679.4
35854,11948,18,4,7176.16,28704.64
35855,11948,125,1,76672.43,76672.43
35858,11950,111,3,80943.94,242831.82
35868,11953,53,1,39766.72,39766.72
35869,11953,251,3,24432.2,73296.6
35883,11957,77,1,10405.44,10405.44
35884,11957,53,4,39766.72,159066.88
35886,11958,221,5,40271.97,201359.85
35907,11967,7,5,784.5,3922.5
35928,11975,4,5,2240.39,11201.95
35934,11976,6,5,123438.88,617194.4
35976,11994,82,3,2079.75,6239.25
35989,11997,29,3,8163.03,24489.09
35997,12000,385,2,148954.99,297909.98
36017,12005,221,3,40271.97,120815.91
36028,12008,1,2,5230.44,10460.88
36095,12031,76,3,7097.94,21293.82
36114,12038,95,1,16613.76,16613.76
36120,12040,345,4,147184.47,588737.88
36124,12041,18,1,7176.16,7176.16
36125,12042,7,4,784.5,3138.0
36144,12048,10,1,7562.39,7562.39
36145,12048,247,4,51014.24,204056.96
36154,12050,18,3,7176.16,21528.48
36165,12053,207,3,19007.44,57022.32
36192,12062,8,4,532.39,2129.56
36223,12072,13,1,7625.85,7625.85
36243,12077,148,5,8171.55,40857.75
36265,12083,176,2,6987.98,13975.96
36279,12087,153,2,13899.18,27798.36
36295,12091,251,4,24432.2,97728.8
36296,12091,134,5,1847.89,9239.45
36337,12105,103,2,12616.89,25233.78
36340,12106,65,2,13328.64,26657.28
36372,12118,171,2,1502.98,3005.96
36406,12129,203,4,4525.86,18103.44
36424,12136,2,4,19051.9,76207.6
36432,12139,39,1,44596.1,44596.1
36445,12143,48,2,100885.13,201770.26
36448,12143,8,4,532.39,2129.56
36472,12150,274,3,92589.08,277767.24
36473,12150,159,2,139137.03,278274.06
36498,12159,251,2,24432.2,48864.4
36522,12168,23,1,6633.18,6633.18
36551,12177,153,3,13899.18,41697.54
36561,12180,500,1,139955.33,139955.33
36565,12181,105,5,3234.98,16174.9
36574,12183,24,2,8318.44,16636.88
36575,12184,5,3,2236.52,6709.56
36590,12191,274,4,92589.08,370356.32
36599,12193,86,1,68088.99,68088.99
36606,12196,28,4,10119.91,40479.64
36631,12205,123,1,134809.65,134809.65
36658,12212,70,2,69610.99,139221.98
36681,12221,134,1,1847.89,1847.89
36696,12226,75,3,95364.86,286094.58
36736,12239,221,3,40271.97,120815.91
36765,12248,246,1,1037.71,1037.71
36776,12251,1,4,5230.44,20921.76
36793,12259,162,2,3942.73,7885.46
36801,12261,91,5,2378.31,11891.55
36821,12268,118,1,49086.05,49086.05
36830,12270,76,4,7097.94,28391.76
36868,12282,86,1,68088.99,68088.99
36870,12283,75,3,95364.86,286094.58
36889,12289,91,1,2378.31,2378.31
36898,12291,91,2,2378.31,4756.62
36901,12293,65,4,13328.64,53314.56
36905,12294,162,4,3942.73,15770.92
36957,12313,116,1,134846.1,134846.1
36968,12317,126,5,4840.72,24203.6
36971,12318,148,3,8171.55,24514.65
36974,12319,63,5,80967.69,404838.45
36975,12319,58,2,6122.36,12244.72
37005,12329,28,1,10119.91,10119.91
37025,12337,25,3,4295.09,12885.27
37028,12338,244,5,147162.42,735812.1
37040,12341,82,3,2079.75,6239.25
37043,12341,56,5,542.0,2710.0
37100,12359,74,3,13138.79,39416.37
37136,12369,148,2,8171.55,16343.1
37144,12372,25,3,4295.09,12885.27
37185,12386,6,5,123438.88,617194.4
37189,12386,213,4,37437.66,149750.64
37190,12387,34,1,2248.71,2248.71
37223,12399,17,5,425.35,2126.75
37226,12400,3,3,4217.5,12652.5
37293,12423,79,5,79743.69,398718.45
37300,12425,187,5,2462.4,12312.0
37306,12427,56,4,542.0,2168.0
37313,12429,221,5,40271.97,201359.85
37320,12431,43,1,1982.92,1982.92
37321,12431,110,2,13634.35,27268.7
37328,12436,329,4,1582.42,6329.68
37345,12442,103,3,12616.89,37850.67
37354,12445,34,5,2248.71,11243.55
37356,12445,46,5,1082.64,5413.2
37358,12447,385,1,148954.99,148954.99
37370,12450,4,4,2240.39,8961.56
37372,12451,201,5,1559.8,7799.0
37385,12455,4,4,2240.39,8961.56
37393,12458,207,5,19007.44,95037.2
37394,12458,56,5,542.0,2710.0
37449,12475,47,2,16326.14,32652.28
37450,12476,55,1,1633.27,1633.27
37460,12480,385,3,148954.99,446864.97
37497,12491,47,2,16326.14,32652.28
37537,12506,385,2,148954.99,297909.98
37564,12514,428,2,121678.24,243356.48
37568,12515,171,3,1502.98,4508.94
37586,12521,101,2,59178.18,118356.36
37591,12522,4,3,2240.39,6721.17
37593,12522,53,3,39766.72,119300.16
37599,12525,17,4,425.35,1701.4
37622,12535,12,3,6242.95,18728.85
37699,12563,12,5,6242.95,31214.75
37755,12581,123,1,134809.65,134809.65
37787,12592,27,2,71929.16,143858.32
37793,12594,11,4,5436.73,21746.92
37850,12614,39,1,44596.1,44596.1
37861,12618,12,2,6242.95,12485.9
37864,12618,5,4,2236.52,8946.08
37878,12624,36,3,144804.33,434412.99
37880,12626,43,2,1982.92,3965.84
37893,12630,10,1,7562.39,7562.39
37923,12639,247,2,51014.24,102028.48
37924,12640,309,1,2852.38,2852.38
37955,12651,20,3,134870.19,404610.57
38003,12669,192,1,7425.63,7425.63
38004,12669,212,4,54509.32,218037.28
38033,12678,314,5,111873.03,559365.15
38043,12681,47,3,16326.14,48978.42
38117,12705,76,1,7097.94,7097.94
38150,12716,95,4,16613.76,66455.04
38198,12733,428,1,121678.24,121678.24
38208,12737,27,2,71929.16,143858.32
38222,12740,153,3,13899.18,41697.54
38237,12745,126,2,4840.72,9681.44
38238,12745,203,3,4525.86,13577.58
38284,12757,48,3,100885.13,302655.39
38355,12780,20,5,134870.19,674350.95
38367,12785,134,5,1847.89,9239.45
38396,12796,31,4,7698.27,30793.08
38399,12797,39,2,44596.1,89192.2
38412,12800,428,4,121678.24,486712.96
38443,12813,34,2,2248.71,4497.42
38459,12820,251,5,24432.2,122161.0
38491,12832,77,1,10405.44,10405.44
38509,12839,47,1,16326.14,16326.14
38534,12851,309,2,2852.38,5704.76
38543,12854,8,1,532.39,532.39
38561,12859,148,4,8171.55,32686.2
38579,12865,115,1,55233.86,55233.86
38582,12865,5,4,2236.52,8946.08
38595,12871,274,4,92589.08,370356.32
38606,12875,59,4,1844.33,7377.32
38624,12881,207,2,19007.44,38014.88
38637,12885,5,2,2236.52,4473.04
38638,12885,31,1,7698.27,7698.27
38649,12887,212,5,54509.32,272546.6
38655,12890,162,1,3942.73,3942.73
38657,12891,171,1,1502.98,1502.98
38676,12897,148,3,8171.55,24514.65
38684,12899,247,4,51014.24,204056.96
38703,12904,105,2,3234.98,6469.96
38714,12907,6,3,123438.88,370316.64
38755,12922,139,1,7382.47,7382.47
38760,12924,309,2,2852.38,5704.76
38764,12925,329,4,1582.42,6329.68
38790,12933,34,3,2248.71,6746.13
38803,12939,246,3,1037.71,3113.13
38814,12943,134,2,1847.89,3695.78
38844,12953,91,3,2378.31,7134.93
38847,12954,314,1,111873.03,111873.03
38858,12957,5,3,2236.52,6709.56
38866,12960,500,1,139955.33,139955.33
38873,12963,34,3,2248.71,6746.13
38889,12971,76,4,7097.94,28391.76
38892,12972,309,1,2852.38,2852.38
38896,12973,59,3,1844.33,5532.99
38907,12976,385,4,148954.99,595819.96
38915,12978,56,1,542.0,542.0
38918,12979,173,1,307.23,307.23
39015,13015,217,1,39628.35,39628.35
39079,13036,139,3,7382.47,22147.41
39165,13067,87,1,49914.35,49914.35
39176,13072,6,3,123438.88,370316.64
39184,13075,4,3,2240.39,6721.17
39212,13084,261,1,53603.38,53603.38
39241,13093,399,3,36282.21,108846.63
39247,13096,6,4,123438.88,493755.52
39278,13107,2,3,19051.9,57155.7
39356,13130,57,2,2493.77,4987.54
39397,13143,39,5,44596.1,222980.5
39421,13151,41,5,2488.55,12442.75
39439,13158,207,4,19007.44,76029.76
39447,13161,15,2,3796.91,7593.82
39508,13178,500,1,139955.33,139955.33
39529,13185,56,1,542.0,542.0
39542,13188,74,3,13138.79,39416.37
39548,13191,36,1,144804.33,144804.33
39554,13194,27,1,71929.16,71929.16
39555,13194,59,1,1844.33,1844.33
39556,13194,5,4,2236.52,8946.08
39562,13196,6,3,123438.88,370316.64
39568,13197,399,4,36282.21,145128.84
39569,13197,43,4,1982.92,7931.68
39575,13200,39,4,44596.1,178384.4
39606,13208,105,2,3234.98,6469.96
39634,13218,10,5,7562.39,37811.95
39670,13230,9,5,6757.67,33788.35
39688,13239,26,3,3169.73,9509.19
39708,13244,150,3,125961.17,377883.51
39765,13263,212,5,54509.32,272546.6
39800,13273,274,2,92589.08,185178.16
39801,13273,77,4,10405.44,41621.76
39806,13276,345,2,147184.47,294368.94
39812,13278,26,4,3169.73,12678.92
39818,13280,74,2,13138.79,26277.58
39820,13281,69,1,1212.72,1212.72
39821,13281,17,3,425.35,1276.05
39828,13283,19,3,92386.4,277159.2
39845,13288,7,5,784.5,3922.5
39869,13296,65,4,13328.64,53314.56
39880,13299,292,4,7121.26,28485.04
39891,13301,385,2,148954.99,297909.98
39896,13303,126,4,4840.72,19362.88
39926,13312,251,3,24432.2,73296.6
39927,13313,26,4,3169.73,12678.92
39930,13314,58,1,6122.36,6122.36
39955,13321,274,5,92589.08,462945.4
39962,13325,428,3,121678.24,365034.72
39963,13325,58,4,6122.36,24489.44
39966,13326,162,5,3942.73,19713.65
39970,13328,5,4,2236.52,8946.08
39979,13332,247,5,51014.24,255071.2
39980,13332,176,1,6987.98,6987.98
39983,13333,77,4,10405.44,41621.76
39985,13333,47,2,16326.14,32652.28
40005,13339,203,4,4525.86,18103.44
40024,13344,76,2,7097.94,14195.88
40040,13351,187,1,2462.4,2462.4
40065,13358,8,3,532.39,1597.17
40076,13361,11,2,5436.73,10873.46
40082,13363,115,3,55233.86,165701.58
40139,13382,26,5,3169.73,15848.65
40140,13382,8,3,532.39,1597.17
40154,13387,4,2,2240.39,4480.78
40155,13387,26,4,3169.73,12678.92
40174,13392,192,4,7425.63,29702.52
40193,13397,153,3,13899.18,41697.54
40207,13402,43,5,1982.92,9914.6
40239,13410,329,4,1582.42,6329.68
40245,13412,105,3,3234.98,9704.94
40288,13425,586,2,98317.49,196634.98
40297,13427,36,3,144804.33,434412.99
40333,13438,82,5,2079.75,10398.75
40335,13438,28,1,10119.91,10119.91
40367,13447,103,3,12616.89,37850.67
40380,13452,67,2,10384.38,20768.76
40401,13457,17,4,425.35,1701.4
40408,13460,39,5,44596.1,222980.5
40414,13462,87,2,49914.35,99828.7
40430,13467,274,5,92589.08,462945.4
40450,13472,75,4,95364.86,381459.44
40480,13483,111,1,80943.94,80943.94
40506,13492,48,1,100885.13,100885.13
40507,13492,68,3,7849.25,23547.75
40509,13493,23,4,6633.18,26532.72
40512,13494,134,4,1847.89,7391.56
40546,13506,1,4,5230.44,20921.76
40553,13508,76,3,7097.94,21293.82
40567,13512,345,2,147184.47,294368.94
40581,13518,24,4,8318.44,33273.76
40601,13524,428,1,121678.24,121678.24
40631,13534,65,5,13328.64,66643.2
40647,13543,251,1,24432.2,24432.2
40692,13560,48,2,100885.13,201770.26
40704,13563,95,5,16613.76,83068.8
40736,13573,27,1,71929.16,71929.16
40748,13578,42,4,2103.18,8412.72
40751,13578,47,3,16326.14,48978.42
40786,13591,53,4,39766.72,159066.88
40814,13600,4,3,2240.39,6721.17
40819,13601,292,2,7121.26,14242.52
40839,13607,150,3,125961.17,377883.51
40850,13610,79,3,79743.69,239231.07
40855,13613,55,4,1633.27,6533.08
40864,13616,292,4,7121.26,28485.04
40867,13617,13,4,7625.85,30503.4
40868,13617,101,1,59178.18,59178.18
40927,13638,1,1,5230.44,5230.44
40949,13645,33,2,20105.97,40211.94
40978,13657,115,4,55233.86,220935.44
41007,13667,148,2,8171.55,16343.1
41009,13668,212,2,54509.32,109018.64
41019,13671,77,4,10405.44,41621.76
41026,13672,87,2,49914.35,99828.7
41037,13675,116,4,134846.1,539384.4
41089,13691,217,5,39628.35,198141.75
41096,13695,134,4,1847.89,7391.56
41097,13695,20,1,134870.19,134870.19
41100,13695,50,5,1962.94,9814.7
41104,13697,116,2,134846.1,269692.2
41133,13711,2,5,19051.9,95259.5
41159,13721,58,1,6122.36,6122.36
41164,13723,246,1,1037.71,1037.71
41176,13726,27,5,71929.16,359645.8
41181,13728,50,1,1962.94,1962.94
41219,13742,67,4,10384.38,41537.52
41233,13747,15,5,3796.91,18984.55
41274,13760,28,1,10119.91,10119.91
41282,13761,27,4,71929.16,287716.64
41337,13778,173,5,307.23,1536.15
41351,13783,162,3,3942.73,11828.19
41371,13790,32,5,18130.42,90652.1
41372,13790,67,1,10384.38,10384.38
41383,13794,251,4,24432.2,97728.8
41391,13796,123,2,134809.65,269619.3
41472,13826,123,4,134809.65,539238.6
41535,13847,428,5,121678.24,608391.2
41540,13848,261,4,53603.38,214413.52
41541,13848,103,4,12616.89,50467.56
41569,13857,6,4,123438.88,493755.52
41577,13859,28,1,10119.91,10119.91
41589,13862,201,5,1559.8,7799.0
41633,13879,33,3,20105.97,60317.91
41646,13882,385,1,148954.99,148954.99
41651,13884,28,5,10119.91,50599.55
41654,13884,428,1,121678.24,121678.24
41655,13884,221,2,40271.97,80543.94
41657,13885,69,5,1212.72,6063.6
41658,13885,58,3,6122.36,18367.08
41659,13886,261,5,53603.38,268016.9
41673,13890,74,4,13138.79,52555.16
41674,13890,213,3,37437.66,112312.98
41686,13894,10,4,7562.39,30249.56
41693,13896,59,4,1844.33,7377.32
41701,13899,212,4,54509.32,218037.28
41718,13904,309,2,2852.38,5704.76
41791,13928,17,1,425.35,425.35
41792,13929,91,1,2378.31,2378.31
41795,13930,203,4,4525.86,18103.44
41807,13934,22,1,2070.3,2070.3
41871,13953,125,5,76672.43,383362.15
41873,13953,244,5,147162.42,735812.1
41875,13953,153,2,13899.18,27798.36
41920,13970,20,2,134870.19,269740.38
41941,13975,246,1,1037.71,1037.71
41960,13980,20,3,134870.19,404610.57
41974,13984,46,4,1082.64,4330.56
41994,13990,18,2,7176.16,14352.32
42012,13998,46,4,1082.64,4330.56
42058,14012,345,2,147184.47,294368.94
42061,14012,139,4,7382.47,29529.88
42075,14017,171,3,1502.98,4508.94
42082,14020,12,1,6242.95,6242.95
42099,14026,221,5,40271.97,201359.85
42106,14027,17,4,425.35,1701.4
42173,14045,27,3,71929.16,215787.48
42176,14045,159,2,139137.03,278274.06
42177,14046,500,2,139955.33,279910.66
42241,14068,9,3,6757.67,20273.01
42258,14076,31,3,7698.27,23094.81
42263,14078,187,3,2462.4,7387.2
42279,14082,50,1,1962.94,1962.94
42283,14084,213,4,37437.66,149750.64
42317,14096,17,4,425.35,1701.4
42332,14101,118,3,49086.05,147258.15
42350,14105,48,3,100885.13,302655.39
42361,14108,110,3,13634.35,40903.05
42384,14118,261,4,53603.38,214413.52
42386,14118,19,1,92386.4,92386.4
42414,14130,15,4,3796.91,15187.64
42420,14132,274,5,92589.08,462945.4
42432,14137,309,3,2852.38,8557.14
42442,14139,500,3,139955.33,419865.99
42445,14140,173,3,307.23,921.69
42459,14147,7,2,784.5,1569.0
42474,14152,79,2,79743.69,159487.38
42476,14153,162,3,3942.73,11828.19
42478,14153,217,2,39628.35,79256.7
42489,14156,87,4,49914.35,199657.4
42492,14156,74,3,13138.79,39416.37
42497,14158,20,5,134870.19,674350.95
42552,14174,201,3,1559.8,4679.4
42567,14179,110,3,13634.35,40903.05
42584,14185,27,4,71929.16,287716.64
42603,14191,28,4,10119.91,40479.64
42611,14194,50,2,1962.94,3925.88
42613,14194,87,1,49914.35,49914.35
42618,14196,19,3,92386.4,277159.2
42635,14204,150,5,125961.17,629805.85
42650,14209,246,4,1037.71,4150.84
42663,14213,25,5,4295.09,21475.45
42690,14223,26,3,3169.73,9509.19
42699,14227,314,2,111873.03,223746.06
42736,14239,48,4,100885.13,403540.52
42745,14241,171,1,1502.98,1502.98
42746,14241,34,3,2248.71,6746.13
42780,14255,59,4,1844.33,7377.32
42822,14269,29,5,8163.03,40815.15
42835,14273,20,3,134870.19,404610.57
42891,14288,63,4,80967.69,323870.76
42901,14290,78,4,145841.92,583367.68
42917,14295,76,3,7097.94,21293.82
42921,14297,292,2,7121.26,14242.52
42922,14297,217,5,39628.35,198141.75
42979,14316,246,3,1037.71,3113.13
43035,14337,162,2,3942.73,7885.46
43056,14346,50,1,1962.94,1962.94
43101,14363,74,3,13138.79,39416.37
43134,14374,329,5,1582.42,7912.1
43187,14393,77,3,10405.44,31216.32
43204,14398,118,3,49086.05,147258.15
43206,14398,500,2,139955.33,279910.66
43207,14399,2,3,19051.9,57155.7
43210,14401,11,3,5436.73,16310.19
43219,14405,3,4,4217.5,16870.0
43220,14405,329,2,1582.42,3164.84
43256,14415,28,2,10119.91,20239.82
43259,14415,588,1,16682.52,16682.52
43266,14417,173,2,307.23,614.46
43277,14421,57,3,2493.77,7481.31
43291,14428,55,1,1633.27,1633.27
43292,14428,28,1,10119.91,10119.91
43306,14434,43,3,1982.92,5948.76
43342,14449,221,2,40271.97,80543.94
43348,14450,139,1,7382.47,7382.47
43390,14464,32,1,18130.42,18130.42
43413,14472,203,1,4525.86,4525.86
43425,14476,385,4,148954.99,595819.96
43437,14482,110,3,13634.35,40903.05
43453,14487,111,2,80943.94,161887.88
43499,14503,162,3,3942.73,11828.19
43533,14513,101,5,59178.18,295890.9
43534,14513,19,2,92386.4,184772.8
43541,14516,55,3,1633.27,4899.81
43549,14518,134,1,1847.89,1847.89
43552,14518,309,5,2852.38,14261.9
43615,14539,39,4,44596.1,178384.4
43643,14549,162,1,3942.73,3942.73
43650,14553,41,4,2488.55,9954.2
43665,14557,14,5,3356.62,16783.1
43672,14559,125,1,76672.43,76672.43
43674,14559,19,3,92386.4,277159.2
43677,14561,207,4,19007.44,76029.76
43692,14567,65,1,13328.64,13328.64
43693,14567,3,4,4217.5,16870.0
43709,14572,28,1,10119.91,10119.91
43733,14579,118,5,49086.05,245430.25
43737,14581,221,4,40271.97,161087.88
43753,14586,43,5,1982.92,9914.6
43776,14595,69,4,1212.72,4850.88
43793,14603,36,4,144804.33,579217.32
43796,14603,53,2,39766.72,79533.44
43797,14604,500,4,139955.33,559821.32
43823,14610,56,1,542.0,542.0
43841,14616,150,2,125961.17,251922.34
43887,14631,274,5,92589.08,462945.4
43924,14643,201,2,1559.8,3119.6
43935,14647,162,2,3942.73,7885.46
43936,14647,399,1,36282.21,36282.21
43942,14650,77,2,10405.44,20810.88
43945,14650,428,3,121678.24,365034.72
43947,14651,217,3,39628.35,118885.05
43958,14656,246,4,1037.71,4150.84
43959,14656,43,1,1982.92,1982.92
43961,14657,65,4,13328.64,53314.56
43973,14661,274,4,92589.08,370356.32
44004,14669,27,2,71929.16,143858.32
44029,14677,55,2,1633.27,3266.54
44033,14678,17,1,425.35,425.35
44041,14682,12,2,6242.95,12485.9
44043,14682,20,3,134870.19,404610.57
44064,14688,76,1,7097.94,7097.94
44076,14692,28,1,10119.91,10119.91
44106,14701,42,5,2103.18,10515.9
44114,14703,500,4,139955.33,559821.32
44121,14705,39,2,44596.1,89192.2
44122,14706,29,5,8163.03,40815.15
44131,14708,134,4,1847.89,7391.56
44132,14709,399,4,36282.21,145128.84
44191,14728,48,3,100885.13,302655.39
44193,14728,15,4,3796.91,15187.64
44212,14736,3,5,4217.5,21087.5
44292,14766,148,1,8171.55,8171.55
44329,14779,345,1,147184.47,147184.47
44342,14785,18,5,7176.16,35880.8
44344,14785,187,3,2462.4,7387.2
44368,14795,187,3,2462.4,7387.2
44388,14802,11,1,5436.73,5436.73
44390,14802,385,2,148954.99,297909.98
44408,14808,399,3,36282.21,108846.63
44425,14815,75,5,95364.86,476824.3
44431,14817,43,3,1982.92,5948.76
44480,14835,7,2,784.5,1569.0
44492,14839,74,3,13138.79,39416.37
44495,14840,65,2,13328.64,26657.28
44518,14848,159,4,139137.03,556548.12
44529,14852,58,5,6122.36,30611.8
44535,14855,111,2,80943.94,161887.88
44554,14859,125,3,76672.43,230017.29
44613,14880,221,4,40271.97,161087.88
44617,14882,79,3,79743.69,239231.07
44618,14882,20,5,134870.19,674350.95
44629,14885,82,3,2079.75,6239.25
44715,14916,345,4,147184.47,588737.88
44723,14920,116,4,134846.1,539384.4
44724,14920,32,3,18130.42,54391.26
