order_item_id,order_id,product_id,quantity,unit_price,line_total
45035,15023,14,5,3356.62,16783.1
45040,15024,171,4,1502.98,6011.92
45042,15025,123,2,134809.65,269619.3
45044,15026,244,1,147162.42,147162.42
45050,15028,125,5,76672.43,383362.15
45067,15035,116,5,134846.1,674230.5
45071,15036,11,2,5436.73,10873.46
45078,15039,63,4,80967.69,323870.76
45084,15041,41,2,2488.55,4977.1
45088,15042,17,1,425.35,425.35
45095,15044,34,2,2248.71,4497.42
45096,15044,153,3,13899.18,41697.54
45108,15051,2,2,19051.9,38103.8
45134,15059,29,2,8163.03,16326.06
45141,15061,32,2,18130.42,36260.84
45144,15062,50,5,1962.94,9814.7
45145,15063,74,4,13138.79,52555.16
45149,15064,82,4,2079.75,8319.0
45177,15072,207,5,19007.44,95037.2
45178,15072,47,4,16326.14,65304.56
45197,15081,27,2,71929.16,143858.32
45200,15081,82,1,2079.75,2079.75
45214,15088,201,4,1559.8,6239.2
45224,15091,76,2,7097.94,14195.88
45226,15091,56,3,542.0,1626.0
45253,15100,586,4,98317.49,393269.96
45262,15103,13,4,7625.85,30503.4
45266,15104,345,2,147184.47,294368.94
45300,15115,329,2,1582.42,3164.84
45312,15118,150,2,125961.17,251922.34
45314,15118,203,5,4525.86,22629.3
45315,15119,74,2,13138.79,26277.58
45318,15120,274,4,92589.08,370356.32
45321,15121,123,3,134809.65,404428.95
45346,15129,251,2,24432.2,48864.4
45363,15135,68,5,7849.25,39246.25
45366,15136,69,1,1212.72,1212.72
45369,15138,213,4,37437.66,149750.64
45375,15139,34,1,2248.71,2248.71
45387,15143,33,1,20105.97,20105.97
45413,15154,33,4,20105.97,80423.88
45430,15159,12,1,6242.95,6242.95
45454,15168,9,4,6757.67,27030.68
45466,15171,33,4,20105.97,80423.88
45472,15173,68,2,7849.25,15698.5
45476,15175,56,1,542.0,542.0
45480,15176,58,4,6122.36,24489.44
45509,15184,187,4,2462.4,9849.6
45523,15188,115,4,55233.86,220935.44
45525,15188,58,4,6122.36,24489.44
45527,15189,123,2,134809.65,269619.3
45528,15189,171,4,1502.98,6011.92
45548,15195,42,4,2103.18,8412.72
45553,15197,41,5,2488.55,12442.75
45556,15198,201,3,1559.8,4679.4
45567,15202,203,4,4525.86,18103.44
45594,15211,116,2,134846.1,269692.2
45602,15214,14,3,3356.62,10069.86
45603,15214,33,3,20105.97,60317.91
45604,15214,125,5,76672.43,383362.15
45608,15215,31,3,7698.27,23094.81
45611,15216,329,4,1582.42,6329.68
45613,15216,4,1,2240.39,2240.39
45623,15220,28,5,10119.91,50599.55
45636,15223,32,4,18130.42,72521.68
45638,15223,126,3,4840.72,14522.16
45639,15224,68,5,7849.25,39246.25
45657,15229,116,3,134846.1,404538.3
45658,15229,7,4,784.5,3138.0
45662,15230,212,1,54509.32,54509.32
45668,15233,36,2,144804.33,289608.66
45688,15241,48,1,100885.13,100885.13
45689,15241,10,5,7562.39,37811.95
45698,15243,17,3,425.35,1276.05
45714,15251,95,5,16613.76,83068.8
45728,15255,2,4,19051.9,76207.6
45737,15257,1,2,5230.44,10460.88
45742,15259,201,2,1559.8,3119.6
45751,15263,203,5,4525.86,22629.3
45753,15264,69,5,1212.72,6063.6
45770,15269,47,3,16326.14,48978.42
45794,15277,42,1,2103.18,2103.18
45806,15280,76,3,7097.94,21293.82
45816,15285,246,4,1037.71,4150.84
45824,15287,329,2,1582.42,3164.84
45828,15288,58,4,6122.36,24489.44
45861,15298,75,3,95364.86,286094.58
45866,15300,36,1,144804.33,144804.33
45880,15303,36,2,144804.33,289608.66
45884,15304,314,5,111873.03,559365.15
45886,15305,42,5,2103.18,10515.9
45890,15306,39,3,44596.1,133788.3
45904,15310,33,1,20105.97,20105.97
45927,15318,65,5,13328.64,66643.2
45928,15318,28,2,10119.91,20239.82
45942,15323,261,4,53603.38,214413.52
45948,15325,500,5,139955.33,699776.65
45951,15325,74,4,13138.79,52555.16
45963,15330,1,3,5230.44,15691.32
45964,15330,173,5,307.23,1536.15
45985,15338,11,3,5436.73,16310.19
45986,15338,31,5,7698.27,38491.35
45998,15341,247,3,51014.24,153042.72
46007,15346,134,4,1847.89,7391.56
46028,15352,55,5,1633.27,8166.35
46030,15352,213,2,37437.66,74875.32
46040,15356,25,5,4295.09,21475.45
46049,15359,74,1,13138.79,13138.79
46056,15363,399,1,36282.21,36282.21
46073,15369,4,1,2240.39,2240.39
46079,15372,173,2,307.23,614.46
46082,15372,63,1,80967.69,80967.69
46099,15376,6,5,123438.88,617194.4
46109,15378,76,5,7097.94,35489.7
46113,15380,2,1,19051.9,19051.9
46129,15387,75,3,95364.86,286094.58
46131,15388,187,5,2462.4,12312.0
46134,15388,1,1,5230.44,5230.44
46158,15397,79,1,79743.69,79743.69
46168,15402,139,3,7382.47,22147.41
46171,15402,125,5,76672.43,383362.15
46176,15404,103,4,12616.89,50467.56
46178,15405,118,1,49086.05,49086.05
46203,15413,48,3,100885.13,302655.39
46211,15415,25,5,4295.09,21475.45
46226,15420,22,4,2070.3,8281.2
46227,15420,59,3,1844.33,5532.99
46229,15420,217,1,39628.35,39628.35
46231,15421,5,2,2236.52,4473.04
46246,15425,2,5,19051.9,95259.5
46257,15429,28,4,10119.91,40479.64
46262,15430,399,4,36282.21,145128.84
46267,15432,67,5,10384.38,51921.9
46275,15434,41,3,2488.55,7465.65
46283,15437,171,1,1502.98,1502.98
46284,15437,79,2,79743.69,159487.38
46286,15438,213,5,37437.66,187188.3
46308,15445,46,4,1082.64,4330.56
46311,15446,17,2,425.35,850.7
46338,15457,12,4,6242.95,24971.8
46357,15464,8,1,532.39,532.39
46360,15464,292,5,7121.26,35606.3
46365,15466,23,3,6633.18,19899.54
46380,15471,162,3,3942.73,11828.19
46382,15471,192,4,7425.63,29702.52
46384,15472,171,1,1502.98,1502.98
46394,15476,31,1,7698.27,7698.27
46395,15476,261,1,53603.38,53603.38
46396,15477,76,1,7097.94,7097.94
46397,15477,201,1,1559.8,1559.8
46410,15481,76,2,7097.94,14195.88
46421,15485,59,4,1844.33,7377.32
46440,15492,148,4,8171.55,32686.2
46445,15494,345,2,147184.47,294368.94
46450,15495,13,4,7625.85,30503.4
46457,15498,201,2,1559.8,3119.6
46470,15504,32,3,18130.42,54391.26
46506,15515,150,5,125961.17,629805.85
46510,15516,11,1,5436.73,5436.73
46515,15517,153,5,13899.18,69495.9
46528,15520,58,4,6122.36,24489.44
46564,15536,68,4,7849.25,31397.0
46583,15541,148,1,8171.55,8171.55
46586,15542,18,3,7176.16,21528.48
46589,15542,48,1,100885.13,100885.13
46596,15544,125,4,76672.43,306689.72
46602,15547,192,5,7425.63,37128.15
46635,15558,207,4,19007.44,76029.76
46639,15560,207,1,19007.44,19007.44
46647,15562,31,4,7698.27,30793.08
46649,15562,20,2,134870.19,269740.38
46660,15565,31,3,7698.27,23094.81
46666,15567,17,2,425.35,850.7
46677,15570,171,4,1502.98,6011.92
46684,15573,385,3,148954.99,446864.97
46687,15574,39,5,44596.1,222980.5
46688,15575,20,3,134870.19,404610.57
46691,15575,111,4,80943.94,323775.76
46726,15585,9,5,6757.67,33788.35
46728,15586,75,5,95364.86,476824.3
46729,15586,4,5,2240.39,11201.95
46733,15587,26,1,3169.73,3169.73
46756,15593,274,3,92589.08,277767.24
46764,15597,36,5,144804.33,724021.65
46782,15602,10,4,7562.39,30249.56
46794,15607,14,4,3356.62,13426.48
46802,15609,82,3,2079.75,6239.25
46806,15611,309,5,2852.38,14261.9
46815,15613,134,4,1847.89,7391.56
46857,15627,314,1,111873.03,111873.03
46862,15628,329,1,1582.42,1582.42
46863,15629,399,5,36282.21,181411.05
46873,15635,56,4,542.0,2168.0
46883,15638,27,5,71929.16,359645.8
46886,15639,86,5,68088.99,340444.95
46900,15645,171,2,1502.98,3005.96
46908,15647,36,2,144804.33,289608.66
46915,15648,39,1,44596.1,44596.1
46929,15652,115,2,55233.86,110467.72
46937,15655,25,5,4295.09,21475.45
46960,15661,103,1,12616.89,12616.89
46962,15661,46,2,1082.64,2165.28
46963,15661,399,4,36282.21,145128.84
46964,15662,67,2,10384.38,20768.76
46977,15665,68,1,7849.25,7849.25
46989,15669,118,1,49086.05,49086.05
47000,15673,500,2,139955.33,279910.66
47012,15678,428,5,121678.24,608391.2
47016,15679,36,5,144804.33,724021.65
47023,15680,123,1,134809.65,134809.65
47052,15693,7,5,784.5,3922.5
47054,15693,15,4,3796.91,15187.64
47059,15695,11,4,5436.73,21746.92
47061,15696,134,1,1847.89,1847.89
47065,15697,500,5,139955.33,699776.65
47086,15703,17,5,425.35,2126.75
47108,15712,63,3,80967.69,242903.07
47117,15715,207,2,19007.44,38014.88
47123,15717,345,2,147184.47,294368.94
47153,15728,292,5,7121.26,35606.3
47164,15731,59,5,1844.33,9221.65
47169,15733,8,2,532.39,1064.78
47173,15735,118,1,49086.05,49086.05
47197,15742,247,1,51014.24,51014.24
47219,15750,95,5,16613.76,83068.8
47240,15757,59,2,1844.33,3688.66
47249,15759,586,2,98317.49,196634.98
47255,15761,20,1,134870.19,134870.19
47262,15763,2,1,19051.9,19051.9
47269,15765,7,2,784.5,1569.0
47273,15767,15,2,3796.91,7593.82
47285,15772,69,5,1212.72,6063.6
47294,15775,95,1,16613.76,16613.76
47320,15781,26,1,3169.73,3169.73
47321,15781,500,2,139955.33,279910.66
47346,15790,213,3,37437.66,112312.98
47351,15793,69,1,1212.72,1212.72
47376,15800,246,2,1037.71,2075.42
47377,15800,8,1,532.39,532.39
47392,15805,75,4,95364.86,381459.44
47421,15814,3,5,4217.5,21087.5
47429,15816,213,3,37437.66,112312.98
47439,15818,8,3,532.39,1597.17
47452,15822,41,2,2488.55,4977.1
47461,15825,43,5,1982.92,9914.6
47465,15826,150,4,125961.17,503844.68
47483,15831,12,1,6242.95,6242.95
47489,15832,31,4,7698.27,30793.08
47499,15834,203,1,4525.86,4525.86
47509,15840,29,3,8163.03,24489.09
47515,15843,6,2,123438.88,246877.76
47518,15843,207,5,19007.44,95037.2
47529,15848,2,2,19051.9,38103.8
47538,15851,20,3,134870.19,404610.57
47539,15851,79,1,79743.69,79743.69
47540,15851,36,3,144804.33,434412.99
47541,15852,91,5,2378.31,11891.55
47544,15852,41,1,2488.55,2488.55
47570,15859,274,5,92589.08,462945.4
47574,15861,87,5,49914.35,249571.75
47576,15862,2,4,19051.9,76207.6
47591,15867,53,4,39766.72,159066.88
47604,15874,31,2,7698.27,15396.54
47605,15874,57,2,2493.77,4987.54
47614,15879,91,2,2378.31,4756.62
47617,15880,116,1,134846.1,134846.1
47673,15901,48,3,100885.13,302655.39
47682,15903,3,5,4217.5,21087.5
47692,15906,27,5,71929.16,359645.8
47716,15913,8,2,532.39,1064.78
47722,15915,68,4,7849.25,31397.0
47723,15916,314,5,111873.03,559365.15
47729,15918,385,4,148954.99,595819.96
47734,15919,42,4,2103.18,8412.72
47743,15921,36,4,144804.33,579217.32
47760,15927,139,4,7382.47,29529.88
47764,15931,123,1,134809.65,134809.65
47766,15932,111,1,80943.94,80943.94
47806,15946,24,1,8318.44,8318.44
47814,15947,79,1,79743.69,79743.69
47816,15949,274,3,92589.08,277767.24
47836,15953,261,1,53603.38,53603.38
47837,15954,46,1,1082.64,1082.64
47876,15966,7,5,784.5,3922.5
47883,15967,17,4,425.35,1701.4
47886,15969,187,1,2462.4,2462.4
47889,15970,34,5,2248.71,11243.55
47891,15970,70,1,69610.99,69610.99
47897,15972,55,2,1633.27,3266.54
47900,15972,95,4,16613.76,66455.04
47903,15973,134,4,1847.89,7391.56
47910,15976,26,4,3169.73,12678.92
47915,15978,14,5,3356.62,16783.1
47929,15982,48,1,100885.13,100885.13
47932,15983,345,1,147184.47,147184.47
47934,15984,23,3,6633.18,19899.54
47944,15987,309,3,2852.38,8557.14
47965,15997,244,5,147162.42,735812.1
47969,15998,28,1,10119.91,10119.91
47972,15999,58,1,6122.36,6122.36
47991,16006,201,3,1559.8,4679.4
48003,16009,247,3,51014.24,153042.72
48005,16010,23,1,6633.18,6633.18
48020,16017,116,1,134846.1,134846.1
48021,16017,201,5,1559.8,7799.0
48039,16021,8,1,532.39,532.39
48052,16024,101,3,59178.18,177534.54
48069,16029,399,4,36282.21,145128.84
48070,16029,500,5,139955.33,699776.65
48078,16033,50,4,1962.94,7851.76
48104,16043,95,3,16613.76,49841.28
48118,16046,59,2,1844.33,3688.66
48125,16049,12,3,6242.95,18728.85
48126,16050,56,5,542.0,2710.0
48129,16050,116,3,134846.1,404538.3
48132,16051,68,4,7849.25,31397.0
48139,16054,19,4,92386.4,369545.6
48156,16061,187,2,2462.4,4924.8
48164,16063,103,5,12616.89,63084.45
48181,16069,26,3,3169.73,9509.19
48183,16069,59,5,1844.33,9221.65
48195,16073,159,2,139137.03,278274.06
48196,16073,111,2,80943.94,161887.88
48198,16074,192,2,7425.63,14851.26
48201,16074,79,1,79743.69,79743.69
48219,16082,3,5,4217.5,21087.5
48222,16083,2,4,19051.9,76207.6
48223,16083,47,4,16326.14,65304.56
48233,16087,14,5,3356.62,16783.1
48239,16088,428,2,121678.24,243356.48
48244,16089,345,5,147184.47,735922.35
48251,16091,5,3,2236.52,6709.56
48256,16093,68,4,7849.25,31397.0
48279,16099,173,3,307.23,921.69
48297,16105,76,3,7097.94,21293.82
48315,16111,171,4,1502.98,6011.92
48321,16115,25,5,4295.09,21475.45
48327,16116,14,5,3356.62,16783.1
48341,16119,39,4,44596.1,178384.4
48346,16121,20,1,134870.19,134870.19
48352,16122,150,3,125961.17,377883.51
48359,16124,292,3,7121.26,21363.78
48369,16127,309,1,2852.38,2852.38
48371,16127,77,5,10405.44,52027.2
48377,16130,95,1,16613.76,16613.76
48379,16131,15,1,3796.91,3796.91
48386,16133,247,2,51014.24,102028.48
48423,16146,187,4,2462.4,9849.6
48438,16151,247,5,51014.24,255071.2
48440,16151,588,3,16682.52,50047.56
48442,16151,14,5,3356.62,16783.1
48453,16155,78,4,145841.92,583367.68
48468,16160,247,5,51014.24,255071.2
48469,16160,345,1,147184.47,147184.47
48478,16165,87,5,49914.35,249571.75
48480,16166,586,2,98317.49,196634.98
48485,16168,56,2,542.0,1084.0
48486,16169,19,3,92386.4,277159.2
48488,16169,4,1,2240.39,2240.39
48493,16170,55,2,1633.27,3266.54
48499,16172,79,3,79743.69,239231.07
48509,16177,27,2,71929.16,143858.32
48516,16181,3,2,4217.5,8435.0
48524,16183,2,3,19051.9,57155.7
48525,16183,428,3,121678.24,365034.72
48527,16184,274,5,92589.08,462945.4
48532,16185,53,5,39766.72,198833.6
48537,16186,48,2,100885.13,201770.26
48547,16189,212,1,54509.32,54509.32
48550,16191,345,2,147184.47,294368.94
48553,16191,74,1,13138.79,13138.79
48563,16194,126,1,4840.72,4840.72
48567,16197,91,3,2378.31,7134.93
48577,16199,309,2,2852.38,5704.76
48611,16210,13,2,7625.85,15251.7
48614,16210,43,5,1982.92,9914.6
48634,16216,75,1,95364.86,95364.86
48647,16220,428,1,121678.24,121678.24
48675,16230,125,5,76672.43,383362.15
48681,16231,244,4,147162.42,588649.68
48694,16236,399,1,36282.21,36282.21
48711,16241,55,2,1633.27,3266.54
48720,16244,8,2,532.39,1064.78
48729,16246,11,3,5436.73,16310.19
48733,16249,221,2,40271.97,80543.94
48737,16251,59,4,1844.33,7377.32
48751,16254,176,1,6987.98,6987.98
48752,16254,292,4,7121.26,28485.04
48755,16255,47,1,16326.14,16326.14
48759,16256,201,4,1559.8,6239.2
48760,16257,28,2,10119.91,20239.82
48777,16265,125,2,76672.43,153344.86
48779,16265,95,1,16613.76,16613.76
48786,16268,217,2,39628.35,79256.7
48803,16272,4,4,2240.39,8961.56
48806,16273,79,2,79743.69,159487.38
48812,16276,53,5,39766.72,198833.6
48830,16282,65,3,13328.64,39985.92
48853,16291,42,4,2103.18,8412.72
48859,16292,125,3,76672.43,230017.29
48860,16292,14,2,3356.62,6713.24
48865,16293,329,2,1582.42,3164.84
48879,16298,1,1,5230.44,5230.44
48883,16298,399,2,36282.21,72564.42
48890,16301,20,1,134870.19,134870.19
48901,16306,6,3,123438.88,370316.64
48927,16314,63,4,80967.69,323870.76
48930,16315,41,5,2488.55,12442.75
48933,16316,74,2,13138.79,26277.58
48936,16318,15,3,3796.91,11390.73
48979,16331,217,3,39628.35,118885.05
48982,16333,91,1,2378.31,2378.31
48993,16337,67,4,10384.38,41537.52
48997,16337,79,2,79743.69,159487.38
49002,16339,20,3,134870.19,404610.57
49006,16340,103,2,12616.89,25233.78
49012,16342,207,4,19007.44,76029.76
49015,16344,67,4,10384.38,41537.52
49016,16344,150,2,125961.17,251922.34
49021,16345,428,5,121678.24,608391.2
49042,16352,29,2,8163.03,16326.06
49051,16355,244,1,147162.42,147162.42
49055,16355,221,2,40271.97,80543.94
49074,16362,162,5,3942.73,19713.65
49080,16364,274,1,92589.08,92589.08
49084,16366,23,3,6633.18,19899.54
49088,16367,14,3,3356.62,10069.86
49093,16368,79,5,79743.69,398718.45
49108,16373,23,3,6633.18,19899.54
49118,16376,176,2,6987.98,13975.96
49120,16377,192,3,7425.63,22276.89
49132,16379,53,4,39766.72,159066.88
49136,16381,8,2,532.39,1064.78
49161,16389,24,5,8318.44,41592.2
49172,16394,32,2,18130.42,36260.84
49175,16395,18,1,7176.16,7176.16
49176,16395,26,1,3169.73,3169.73
49177,16395,201,1,1559.8,1559.8
49183,16398,125,4,76672.43,306689.72
49184,16398,5,3,2236.52,6709.56
49193,16401,87,2,49914.35,99828.7
49205,16405,173,5,307.23,1536.15
49209,16406,28,1,10119.91,10119.91
49229,16412,18,2,7176.16,14352.32
49243,16417,187,4,2462.4,9849.6
49244,16418,19,2,92386.4,184772.8
49252,16420,115,5,55233.86,276169.3
49258,16423,14,1,3356.62,3356.62
49270,16426,153,3,13899.18,41697.54
49275,16430,118,5,49086.05,245430.25
49286,16433,39,3,44596.1,133788.3
49296,16435,55,3,1633.27,4899.81
49305,16438,125,3,76672.43,230017.29
49308,16438,34,4,2248.71,8994.84
49309,16439,34,4,2248.71,8994.84
49311,16439,586,5,98317.49,491587.45
49319,16443,42,1,2103.18,2103.18
49333,16448,246,5,1037.71,5188.55
49337,16449,50,3,1962.94,5888.82
49355,16455,86,5,68088.99,340444.95
49372,16461,162,2,3942.73,7885.46
49374,16462,47,3,16326.14,48978.42
49375,16462,3,4,4217.5,16870.0
49387,16466,11,5,5436.73,27183.65
49394,16469,213,2,37437.66,74875.32
49395,16470,139,3,7382.47,22147.41
49396,16470,118,5,49086.05,245430.25
49409,16473,150,1,125961.17,125961.17
49448,16488,159,1,139137.03,139137.03
49456,16491,27,2,71929.16,143858.32
49459,16492,27,2,71929.16,143858.32
49497,16503,91,1,2378.31,2378.31
49503,16506,53,2,39766.72,79533.44
49505,16506,111,2,80943.94,161887.88
49509,16508,36,1,144804.33,144804.33
49520,16511,118,4,49086.05,196344.2
49530,16517,76,3,7097.94,21293.82
49546,16521,8,3,532.39,1597.17
49549,16521,173,2,307.23,614.46
49553,16523,68,3,7849.25,23547.75
49560,16525,203,3,4525.86,13577.58
49576,16530,76,4,7097.94,28391.76
49587,16534,75,1,95364.86,95364.86
49616,16543,116,3,134846.1,404538.3
49623,16546,586,4,98317.49,393269.96
49635,16551,221,3,40271.97,120815.91
49638,16552,246,1,1037.71,1037.71
49641,16552,148,4,8171.55,32686.2
49654,16556,588,2,16682.52,33365.04
49664,16560,247,4,51014.24,204056.96
49672,16563,261,4,53603.38,214413.52
49676,16565,13,5,7625.85,38129.25
49680,16566,385,1,148954.99,148954.99
49682,16566,11,4,5436.73,21746.92
49683,16567,111,1,80943.94,80943.94
49693,16571,309,3,2852.38,8557.14
49706,16576,68,5,7849.25,39246.25
49707,16577,86,4,68088.99,272355.96
49708,16577,125,5,76672.43,383362.15
49733,16585,159,3,139137.03,417411.09
49735,16586,32,3,18130.42,54391.26
49745,16589,11,2,5436.73,10873.46
49751,16591,79,4,79743.69,318974.76
49758,16593,12,3,6242.95,18728.85
49760,16594,8,5,532.39,2661.95
49764,16596,29,2,8163.03,16326.06
49768,16599,19,3,92386.4,277159.2
49774,16602,345,2,147184.47,294368.94
49775,16602,20,4,134870.19,539480.76
49785,16606,261,1,53603.38,53603.38
49790,16607,176,3,6987.98,20963.94
49794,16608,39,2,44596.1,89192.2
49801,16610,6,4,123438.88,493755.52
49805,16611,126,3,4840.72,14522.16
49814,16615,103,5,12616.89,63084.45
49823,16618,57,4,2493.77,9975.08
49824,16618,173,3,307.23,921.69
49836,16625,125,2,76672.43,153344.86
49839,16628,79,3,79743.69,239231.07
49841,16629,59,4,1844.33,7377.32
49846,16631,251,1,24432.2,24432.2
49870,16642,46,5,1082.64,5413.2
49876,16645,27,2,71929.16,143858.32
49891,16650,5,1,2236.52,2236.52
49897,16652,428,3,121678.24,365034.72
49934,16666,31,2,7698.27,15396.54
49947,16670,69,3,1212.72,3638.16
49949,16670,79,3,79743.69,239231.07
49958,16674,309,5,2852.38,14261.9
49979,16680,43,5,1982.92,9914.6
49987,16683,173,3,307.23,921.69
49995,16685,500,2,139955.33,279910.66
50005,16690,56,5,542.0,2710.0
50006,16690,29,3,8163.03,24489.09
50009,16691,221,4,40271.97,161087.88
50013,16692,12,5,6242.95,31214.75
50029,16696,76,4,7097.94,28391.76
50030,16696,34,5,2248.71,11243.55
50040,16700,57,3,2493.77,7481.31
50056,16705,203,1,4525.86,4525.86
50077,16713,63,2,80967.69,161935.38
50096,16719,57,5,2493.77,12468.85
50105,16722,17,5,425.35,2126.75
50119,16725,207,3,19007.44,57022.32
50124,16727,159,4,139137.03,556548.12
50125,16727,34,4,2248.71,8994.84
50129,16728,2,4,19051.9,76207.6
50132,16729,110,3,13634.35,40903.05
50161,16740,76,1,7097.94,7097.94
50163,16740,111,3,80943.94,242831.82
50169,16743,274,3,92589.08,277767.24
50173,16744,79,1,79743.69,79743.69
50207,16754,67,5,10384.38,51921.9
50219,16761,221,3,40271.97,120815.91
50251,16771,192,3,7425.63,22276.89
50254,16773,12,5,6242.95,31214.75
50262,16776,329,5,1582.42,7912.1
50265,16777,91,4,2378.31,9513.24
50287,16785,36,4,144804.33,579217.32
50288,16785,67,1,10384.38,10384.38
50298,16788,9,1,6757.67,6757.67
50305,16790,15,4,3796.91,15187.64
50306,16790,212,5,54509.32,272546.6
50309,16791,385,2,148954.99,297909.98
50328,16797,101,3,59178.18,177534.54
50333,16798,27,5,71929.16,359645.8
50340,16801,292,2,7121.26,14242.52
50347,16804,207,4,19007.44,76029.76
50353,16805,261,1,53603.38,53603.38
50377,16813,86,5,68088.99,340444.95
50379,16814,385,5,148954.99,744774.95
50397,16820,246,1,1037.71,1037.71
50421,16826,246,3,1037.71,3113.13
50428,16828,63,2,80967.69,161935.38
50430,16830,6,1,123438.88,123438.88
50436,16833,53,5,39766.72,198833.6
50455,16839,385,5,148954.99,744774.95
50456,16840,162,1,3942.73,3942.73
50474,16845,187,4,2462.4,9849.6
50488,16851,87,3,49914.35,149743.05
50500,16856,18,4,7176.16,28704.64
50520,16862,10,5,7562.39,37811.95
50521,16863,1,3,5230.44,15691.32
50524,16865,221,1,40271.97,40271.97
50532,16868,59,5,1844.33,9221.65
50537,16869,261,1,53603.38,53603.38
50553,16874,345,3,147184.47,441553.41
50565,16877,292,1,7121.26,7121.26
50574,16879,217,3,39628.35,118885.05
50580,16881,63,5,80967.69,404838.45
50589,16884,221,1,40271.97,40271.97
50607,16888,8,3,532.39,1597.17
50609,16889,1,1,5230.44,5230.44
50643,16899,192,2,7425.63,14851.26
50652,16901,123,3,134809.65,404428.95
50664,16906,24,4,8318.44,33273.76
50679,16912,27,2,71929.16,143858.32
50684,16914,2,3,19051.9,57155.7
50693,16917,26,5,3169.73,15848.65
50698,16918,103,3,12616.89,37850.67
50700,16919,91,3,2378.31,7134.93
50703,16920,59,2,1844.33,3688.66
50724,16926,15,4,3796.91,15187.64
50733,16928,58,4,6122.36,24489.44
50742,16932,59,1,1844.33,1844.33
50765,16938,95,3,16613.76,49841.28
50783,16944,385,2,148954.99,297909.98
50808,16952,6,3,123438.88,370316.64
50820,16956,7,5,784.5,3922.5
50821,16956,1,2,5230.44,10460.88
50836,16960,428,3,121678.24,365034.72
50839,16962,79,2,79743.69,159487.38
50847,16965,50,5,1962.94,9814.7
50864,16971,57,2,2493.77,4987.54
50868,16973,148,1,8171.55,8171.55
50890,16980,314,4,111873.03,447492.12
50900,16982,588,2,16682.52,33365.04
50901,16982,4,2,2240.39,4480.78
50904,16983,309,2,2852.38,5704.76
50906,16983,15,5,3796.91,18984.55
50915,16986,217,4,39628.35,158513.4
50920,16988,212,2,54509.32,109018.64
50924,16989,500,5,139955.33,699776.65
50938,16993,31,1,7698.27,7698.27
50942,16995,29,3,8163.03,24489.09
50950,16998,399,2,36282.21,72564.42
50975,17006,17,5,425.35,2126.75
50995,17012,134,2,1847.89,3695.78
51017,17021,33,3,20105.97,60317.91
51021,17024,58,2,6122.36,12244.72
51025,17026,86,2,68088.99,136177.98
51042,17032,69,4,1212.72,4850.88
51070,17042,68,5,7849.25,39246.25
51073,17043,103,5,12616.89,63084.45
51079,17045,39,2,44596.1,89192.2
51090,17048,247,4,51014.24,204056.96
51093,17048,116,2,134846.1,269692.2
51105,17052,42,1,2103.18,2103.18
51122,17057,101,1,59178.18,59178.18
51141,17063,36,4,144804.33,579217.32
51146,17064,103,1,12616.89,12616.89
51149,17065,8,3,532.39,1597.17
51153,17066,68,2,7849.25,15698.5
51159,17069,65,4,13328.64,53314.56
51186,17079,244,1,147162.42,147162.42
51187,17079,67,5,10384.38,51921.9
51199,17082,63,2,80967.69,161935.38
51208,17085,192,1,7425.63,7425.63
51211,17086,75,4,95364.86,381459.44
51212,17086,56,1,542.0,542.0
51213,17087,192,1,7425.63,7425.63
51229,17093,203,1,4525.86,4525.86
51245,17099,87,2,49914.35,99828.7
51262,17105,125,4,76672.43,306689.72
51266,17105,79,5,79743.69,398718.45
51270,17107,217,4,39628.35,158513.4
51273,17109,385,1,148954.99,148954.99
51296,17115,1,3,5230.44,15691.32
51303,17116,586,1,98317.49,98317.49
51309,17117,500,3,139955.33,419865.99
51310,17118,59,5,1844.33,9221.65
51325,17125,29,1,8163.03,8163.03
51330,17126,24,1,8318.44,8318.44
51340,17129,46,1,1082.64,1082.64
51354,17135,123,2,134809.65,269619.3
51355,17135,86,5,68088.99,340444.95
51371,17140,4,2,2240.39,4480.78
51374,17142,5,2,2236.52,4473.04
51412,17155,187,2,2462.4,4924.8
51414,17157,43,4,1982.92,7931.68
51425,17160,173,1,307.23,307.23
51428,17161,153,5,13899.18,69495.9
51446,17167,28,1,10119.91,10119.91
51453,17169,126,2,4840.72,9681.44
51459,17171,101,4,59178.18,236712.72
51462,17172,244,5,147162.42,735812.1
51470,17176,261,4,53603.38,214413.52
51472,17176,67,3,10384.38,31153.14
51474,17177,27,1,71929.16,71929.16
51477,17178,314,5,111873.03,559365.15
51485,17181,58,3,6122.36,18367.08
51486,17182,261,4,53603.38,214413.52
51498,17186,247,4,51014.24,204056.96
51502,17187,95,2,16613.76,33227.52
51504,17188,247,2,51014.24,102028.48
51529,17196,105,1,3234.98,3234.98
51544,17202,48,3,100885.13,302655.39
51545,17202,399,4,36282.21,145128.84
51547,17203,75,3,95364.86,286094.58
51553,17206,53,5,39766.72,198833.6
51554,17207,57,4,2493.77,9975.08
51585,17216,41,3,2488.55,7465.65
51590,17218,118,3,49086.05,147258.15
51594,17219,13,1,7625.85,7625.85
51596,17219,9,1,6757.67,6757.67
51606,17224,24,2,8318.44,16636.88
51634,17234,244,2,147162.42,294324.84
51644,17237,24,1,8318.44,8318.44
51649,17240,48,4,100885.13,403540.52
51670,17247,70,3,69610.99,208832.97
51673,17247,63,3,80967.69,242903.07
